#position_x	position_y	position_z	radius	msat
1.91e+09	0	0	1.0327325128297531e-08	400000
1.92e+09	0	0	1.2083399664954933e-08	400000
1.93e+09	0	0	1.0678386429537743e-08	400000
1.94e+09	0	0	9.847691237204398e-09	400000
1.95e+09	0	0	1.0855724252534703e-08	400000
1.96e+09	0	0	1.160727931200637e-08	400000
1.97e+09	0	0	1.4453804973787248e-08	400000
1.98e+09	0	0	9.024544255170947e-09	400000
1.99e+09	0	0	6.394737295394473e-09	400000
2e+09	0	0	6.231088913111872e-09	400000
2.01e+09	0	0	1.1383500251074474e-08	400000
2.02e+09	0	0	6.333270478021948e-09	400000
2.03e+09	0	0	8.1765781011386e-09	400000
2.04e+09	0	0	1.4924479457267834e-08	400000
2.05e+09	0	0	1.080428858263796e-08	400000
2.06e+09	0	0	7.798678242253144e-09	400000
2.07e+09	0	0	1.1644628317445626e-08	400000
2.08e+09	0	0	7.088862015089037e-09	400000
2.09e+09	0	0	1.4623042704844562e-08	400000
2.1e+09	0	0	6.1806212701232125e-09	400000
2.11e+09	0	0	6.087985419156286e-09	400000
2.12e+09	0	0	1.2602893366862451e-08	400000
2.13e+09	0	0	9.752661023390708e-09	400000
2.14e+09	0	0	1.3778364191146743e-08	400000
2.15e+09	0	0	1.202943506662075e-08	400000
2.16e+09	0	0	5.546071795775864e-09	400000
2.17e+09	0	0	7.897898170672323e-09	400000
2.18e+09	0	0	9.816627802216275e-09	400000
2.19e+09	0	0	7.4176743238884295e-09	400000
2.2e+09	0	0	8.02314960234532e-09	400000
2.21e+09	0	0	8.212788060997151e-09	400000
2.22e+09	0	0	1.0223556100241658e-08	400000
2.23e+09	0	0	9.779062289818306e-09	400000
2.24e+09	0	0	1.0407883329486673e-08	400000
2.25e+09	0	0	1.1279212745803948e-08	400000
2.26e+09	0	0	1.0712310612588671e-08	400000
2.27e+09	0	0	1.1444638354911609e-08	400000
2.28e+09	0	0	5.753801063753732e-09	400000
2.29e+09	0	0	5.110620094252422e-09	400000
2.3e+09	0	0	9.05318402847606e-09	400000
2.31e+09	0	0	1.1269117071567686e-08	400000
2.32e+09	0	0	6.912225696894279e-09	400000
2.33e+09	0	0	1.1939280595754438e-08	400000
2.34e+09	0	0	9.653593460339498e-09	400000
2.35e+09	0	0	6.94268322872103e-09	400000
2.36e+09	0	0	1.2211002896384764e-08	400000
2.37e+09	0	0	1.4403894697729001e-08	400000
2.38e+09	0	0	1.0017450572022408e-08	400000
2.39e+09	0	0	6.006133643895463e-09	400000
2.4e+09	0	0	8.051020622870947e-09	400000
2.41e+09	0	0	1.1695613536444656e-08	400000
2.42e+09	0	0	6.2850035623836895e-09	400000
2.43e+09	0	0	1.1604645740507384e-08	400000
2.44e+09	0	0	1.1691266096089375e-08	400000
2.45e+09	0	0	1.3498920767992296e-08	400000
2.46e+09	0	0	1.3546843222030255e-08	400000
2.47e+09	0	0	7.057463179238494e-09	400000
2.48e+09	0	0	7.234134000901809e-09	400000
2.49e+09	0	0	8.841062875144443e-09	400000
2.5e+09	0	0	7.764067012680714e-09	400000
2.51e+09	0	0	1.2109581931696826e-08	400000
2.52e+09	0	0	6.82527225063375e-09	400000
2.53e+09	0	0	1.7364546364979848e-08	400000
2.54e+09	0	0	6.7192528734424954e-09	400000
2.55e+09	0	0	5.947623428083774e-09	400000
2.56e+09	0	0	1.1484252368229946e-08	400000
2.57e+09	0	0	1.559774461325272e-08	400000
2.58e+09	0	0	6.444076030305012e-09	400000
2.59e+09	0	0	6.655824649143881e-09	400000
2.6e+09	0	0	1.1068662576237835e-08	400000
2.61e+09	0	0	1.3074156938950832e-08	400000
2.62e+09	0	0	1.0270280966510492e-08	400000
2.63e+09	0	0	5.7165095876000225e-09	400000
2.64e+09	0	0	1.3388360810254743e-08	400000
2.65e+09	0	0	7.087277886027634e-09	400000
2.66e+09	0	0	8.380534066580725e-09	400000
2.67e+09	0	0	8.849583316906286e-09	400000
2.68e+09	0	0	8.763363818554726e-09	400000
2.69e+09	0	0	1.1673188462918896e-08	400000
2.7e+09	0	0	4.123641456708178e-09	400000
2.71e+09	0	0	1.710085714454307e-08	400000
2.72e+09	0	0	9.070861909951705e-09	400000
2.73e+09	0	0	1.1604582989781904e-08	400000
2.74e+09	0	0	1.2865798529879553e-08	400000
2.75e+09	0	0	9.254065823853673e-09	400000
2.76e+09	0	0	8.312424524754996e-09	400000
2.77e+09	0	0	7.92327052689577e-09	400000
2.78e+09	0	0	1.1587268690434886e-08	400000
2.79e+09	0	0	9.878503367063649e-09	400000
2.8e+09	0	0	1.23050416606077e-08	400000
2.81e+09	0	0	1.2171629706023641e-08	400000
2.82e+09	0	0	1.4757343917127562e-08	400000
2.83e+09	0	0	1.4485929629172166e-08	400000
2.84e+09	0	0	1.217711026271411e-08	400000
2.85e+09	0	0	9.38407039800019e-09	400000
2.86e+09	0	0	8.071465488756122e-09	400000
2.87e+09	0	0	8.215600659766485e-09	400000
2.88e+09	0	0	6.9589521721048394e-09	400000
2.89e+09	0	0	1.04460629135315e-08	400000
2.9e+09	0	0	1.1347871578033879e-08	400000
2.91e+09	0	0	1.3086083837054739e-08	400000
2.92e+09	0	0	1.0240011340930724e-08	400000
2.93e+09	0	0	1.35415911951539e-08	400000
2.94e+09	0	0	9.030018988550722e-09	400000
2.95e+09	0	0	1.1813125688130484e-08	400000
2.96e+09	0	0	1.325800910473503e-08	400000
2.97e+09	0	0	1.0892313872645347e-08	400000
2.98e+09	0	0	1.1037435395755484e-08	400000
2.99e+09	0	0	1.082504856640114e-08	400000
3e+09	0	0	8.017636183056273e-09	400000
3.01e+09	0	0	1.1457479145848507e-08	400000
3.02e+09	0	0	1.3587524239202584e-08	400000
3.03e+09	0	0	1.0626419068679359e-08	400000
3.04e+09	0	0	1.679131884299434e-08	400000
3.05e+09	0	0	8.808365432744397e-09	400000
3.06e+09	0	0	8.399732572555428e-09	400000
3.07e+09	0	0	1.7004003601554625e-08	400000
3.08e+09	0	0	9.214228550166677e-09	400000
3.09e+09	0	0	6.571611271455979e-09	400000
3.1e+09	0	0	5.730103084962969e-09	400000
3.11e+09	0	0	1.3732373084633266e-08	400000
3.12e+09	0	0	8.999927328565372e-09	400000
3.13e+09	0	0	1.0755030202341673e-08	400000
3.14e+09	0	0	7.000150338899209e-09	400000
3.15e+09	0	0	5.8690607194258245e-09	400000
3.16e+09	0	0	9.386972851317855e-09	400000
3.17e+09	0	0	1.7925728859574845e-08	400000
3.18e+09	0	0	9.273770490330145e-09	400000
3.19e+09	0	0	8.013964937723152e-09	400000
3.2e+09	0	0	1.0335152503646093e-08	400000
3.21e+09	0	0	6.954212520388681e-09	400000
3.22e+09	0	0	1.0276016865611734e-08	400000
3.23e+09	0	0	2.1480974678116774e-08	400000
3.24e+09	0	0	1.0146555867524271e-08	400000
3.25e+09	0	0	1.2109491694130129e-08	400000
3.26e+09	0	0	7.916485722405852e-09	400000
3.27e+09	0	0	7.11936136207329e-09	400000
3.28e+09	0	0	7.554041939256871e-09	400000
3.29e+09	0	0	1.0852705951197558e-08	400000
3.3e+09	0	0	2.4544311176986963e-08	400000
3.31e+09	0	0	9.324772344830872e-09	400000
3.32e+09	0	0	8.570801982638821e-09	400000
3.33e+09	0	0	9.921747691030843e-09	400000
3.34e+09	0	0	9.237150667703292e-09	400000
3.35e+09	0	0	1.3389223728700348e-08	400000
3.36e+09	0	0	9.766350906842976e-09	400000
3.37e+09	0	0	1.0989337595697941e-08	400000
3.38e+09	0	0	1.1086472579252096e-08	400000
3.39e+09	0	0	1.572241832453618e-08	400000
3.4e+09	0	0	9.96285436624339e-09	400000
3.41e+09	0	0	6.464680794689902e-09	400000
3.42e+09	0	0	1.173025951018721e-08	400000
3.43e+09	0	0	1.1867647961803538e-08	400000
3.44e+09	0	0	1.34878068356423e-08	400000
3.45e+09	0	0	7.60316712117283e-09	400000
3.46e+09	0	0	9.792667790033508e-09	400000
3.47e+09	0	0	1.1342001293053066e-08	400000
3.48e+09	0	0	1.0267233974456163e-08	400000
3.49e+09	0	0	8.730144981369425e-09	400000
3.5e+09	0	0	1.4803481899049265e-08	400000
3.51e+09	0	0	1.161698202979815e-08	400000
3.52e+09	0	0	1.1508036572328282e-08	400000
3.53e+09	0	0	1.1905094494220244e-08	400000
3.54e+09	0	0	9.394210062890139e-09	400000
3.55e+09	0	0	1.4403839960969858e-08	400000
3.56e+09	0	0	7.800091071100557e-09	400000
3.57e+09	0	0	8.995186793158123e-09	400000
3.58e+09	0	0	8.412300912385089e-09	400000
3.59e+09	0	0	1.399923679918599e-08	400000
3.6e+09	0	0	1.0655870656329975e-08	400000
3.61e+09	0	0	1.270189004638978e-08	400000
3.62e+09	0	0	7.815964465839969e-09	400000
3.63e+09	0	0	1.1809810034911835e-08	400000
3.64e+09	0	0	5.922717184555294e-09	400000
3.65e+09	0	0	1.1312421757252116e-08	400000
3.66e+09	0	0	1.2893634396249021e-08	400000
3.67e+09	0	0	8.82582177175867e-09	400000
3.68e+09	0	0	1.7580596175813762e-08	400000
3.69e+09	0	0	1.7284333123080857e-08	400000
3.7e+09	0	0	6.8909004192712204e-09	400000
3.71e+09	0	0	1.2839004979991887e-08	400000
3.72e+09	0	0	8.730741516032801e-09	400000
3.73e+09	0	0	1.568173430206835e-08	400000
3.74e+09	0	0	1.1919216327230046e-08	400000
3.75e+09	0	0	1.1046313039227397e-08	400000
3.76e+09	0	0	1.2147571374874832e-08	400000
3.77e+09	0	0	1.9122002154644534e-08	400000
3.78e+09	0	0	1.0153490605903495e-08	400000
3.79e+09	0	0	1.1795322367280779e-08	400000
3.8e+09	0	0	1.59508559055275e-08	400000
3.81e+09	0	0	9.500824976830758e-09	400000
3.82e+09	0	0	9.548773316798345e-09	400000
3.83e+09	0	0	1.014664566787009e-08	400000
3.84e+09	0	0	1.3330688020980642e-08	400000
3.85e+09	0	0	1.2243930385234619e-08	400000
3.86e+09	0	0	1.2068879547145124e-08	400000
3.87e+09	0	0	7.847688328750285e-09	400000
3.88e+09	0	0	1.519827567436034e-08	400000
3.89e+09	0	0	2.2052338290240604e-08	400000
3.9e+09	0	0	7.822830077164528e-09	400000
3.91e+09	0	0	8.696717443437574e-09	400000
3.92e+09	0	0	1.6169659822909372e-08	400000
3.93e+09	0	0	1.5913855190850485e-08	400000
3.94e+09	0	0	1.0810742770012766e-08	400000
3.95e+09	0	0	1.0547488452296475e-08	400000
3.96e+09	0	0	6.25059409500529e-09	400000
3.97e+09	0	0	1.3247774455023614e-08	400000
3.98e+09	0	0	1.1163802044594855e-08	400000
3.99e+09	0	0	1.4602474288902813e-08	400000
4e+09	0	0	1.1598174202916649e-08	400000
4.01e+09	0	0	9.548394663022463e-09	400000
4.02e+09	0	0	2.0784019941957033e-08	400000
4.03e+09	0	0	6.1255468533774645e-09	400000
4.04e+09	0	0	9.182107855231209e-09	400000
4.05e+09	0	0	1.1748427007121596e-08	400000
4.06e+09	0	0	1.2301601684038741e-08	400000
4.07e+09	0	0	1.0528210988752371e-08	400000
4.08e+09	0	0	9.459225587433085e-09	400000
4.09e+09	0	0	9.258595343729377e-09	400000
4.1e+09	0	0	1.1064540811769655e-08	400000
4.11e+09	0	0	6.3475110224534335e-09	400000
4.12e+09	0	0	9.158302257992553e-09	400000
4.13e+09	0	0	5.3185054930737064e-09	400000
4.14e+09	0	0	4.336837915326876e-09	400000
4.15e+09	0	0	6.6821828762298594e-09	400000
4.16e+09	0	0	9.305005020017327e-09	400000
4.17e+09	0	0	1.1365026413815969e-08	400000
4.18e+09	0	0	1.1133846900835963e-08	400000
4.19e+09	0	0	1.3004475071011986e-08	400000
4.2e+09	0	0	1.2749393865062012e-08	400000
4.21e+09	0	0	9.732334108648678e-09	400000
4.22e+09	0	0	1.2829372882508975e-08	400000
4.23e+09	0	0	1.3751460837965663e-08	400000
4.24e+09	0	0	6.388279793763778e-09	400000
4.25e+09	0	0	1.568120693395076e-08	400000
4.26e+09	0	0	8.474343703290191e-09	400000
4.27e+09	0	0	7.84853556462828e-09	400000
4.28e+09	0	0	7.820887563321058e-09	400000
4.29e+09	0	0	7.2766594128260394e-09	400000
4.3e+09	0	0	1.2110175293434838e-08	400000
4.31e+09	0	0	8.480543562343147e-09	400000
4.32e+09	0	0	1.1669638034307706e-08	400000
4.33e+09	0	0	1.3616987092874499e-08	400000
4.34e+09	0	0	1.0796501134951733e-08	400000
4.35e+09	0	0	7.143259126574943e-09	400000
4.36e+09	0	0	9.413902496876627e-09	400000
4.37e+09	0	0	6.432432481171406e-09	400000
4.38e+09	0	0	9.222817938538271e-09	400000
4.39e+09	0	0	1.4231489530963171e-08	400000
4.4e+09	0	0	7.70940306211435e-09	400000
4.41e+09	0	0	1.0367192578470665e-08	400000
4.42e+09	0	0	7.582539908532704e-09	400000
4.43e+09	0	0	1.3920040740641312e-08	400000
4.44e+09	0	0	7.0184640136272995e-09	400000
4.45e+09	0	0	1.7417546741930394e-08	400000
4.46e+09	0	0	1.58662565644695e-08	400000
4.47e+09	0	0	8.367296802967984e-09	400000
4.48e+09	0	0	5.902586273263011e-09	400000
4.49e+09	0	0	7.035367472646638e-09	400000
4.5e+09	0	0	5.832406536666117e-09	400000
4.51e+09	0	0	1.2977371933179641e-08	400000
4.52e+09	0	0	6.74997492928965e-09	400000
4.53e+09	0	0	1.473386469593859e-08	400000
4.54e+09	0	0	1.569340756234494e-08	400000
4.55e+09	0	0	8.795981538265993e-09	400000
4.56e+09	0	0	1.1623765160293527e-08	400000
4.57e+09	0	0	1.1662497609290221e-08	400000
4.58e+09	0	0	5.8833521204714895e-09	400000
4.59e+09	0	0	1.3604687063937484e-08	400000
4.6e+09	0	0	1.1463525859140231e-08	400000
4.61e+09	0	0	8.579547271301433e-09	400000
4.62e+09	0	0	1.1438589459224744e-08	400000
4.63e+09	0	0	1.558652354344925e-08	400000
4.64e+09	0	0	1.3834458589691282e-08	400000
4.65e+09	0	0	6.288308127220351e-09	400000
4.66e+09	0	0	1.2237985816036556e-08	400000
4.67e+09	0	0	8.58771426599756e-09	400000
4.68e+09	0	0	5.339913599485621e-09	400000
4.69e+09	0	0	7.572602742422396e-09	400000
4.7e+09	0	0	1.0943732401998241e-08	400000
4.71e+09	0	0	1.039811992525393e-08	400000
4.72e+09	0	0	7.759012707128994e-09	400000
4.73e+09	0	0	9.40356513622929e-09	400000
4.74e+09	0	0	6.12136088458262e-09	400000
4.75e+09	0	0	1.0000355512303755e-08	400000
4.76e+09	0	0	9.462121375832413e-09	400000
4.77e+09	0	0	8.072365592047024e-09	400000
4.78e+09	0	0	1.1388855792905622e-08	400000
4.79e+09	0	0	6.168949026603765e-09	400000
4.8e+09	0	0	9.313810885102662e-09	400000
4.81e+09	0	0	7.97612137594434e-09	400000
4.82e+09	0	0	7.634715553270308e-09	400000
4.83e+09	0	0	4.2117899581043285e-09	400000
4.84e+09	0	0	8.921221252730021e-09	400000
4.85e+09	0	0	7.424637851329617e-09	400000
4.86e+09	0	0	1.2332068120491937e-08	400000
4.87e+09	0	0	1.028115794591849e-08	400000
4.88e+09	0	0	1.6676469480563382e-08	400000
4.89e+09	0	0	1.2342587681365911e-08	400000
4.9e+09	0	0	8.803760763284843e-09	400000
4.91e+09	0	0	9.741145015846844e-09	400000
4.92e+09	0	0	5.304644990230985e-09	400000
4.93e+09	0	0	1.39252909428438e-08	400000
4.94e+09	0	0	7.239701668008683e-09	400000
4.95e+09	0	0	1.0054454966154585e-08	400000
4.96e+09	0	0	1.770436515337788e-08	400000
4.97e+09	0	0	7.50254807714702e-09	400000
4.98e+09	0	0	6.076792396946081e-09	400000
4.99e+09	0	0	6.553568377000997e-09	400000
