#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
2.000000e-10	0.0007367685573242814	-0.0004127896383289966	0.998532410466078	0	0	7.853981632682556e-07
1.002000e-07	-0.009699545269978157	0.019067521340037346	0.9953298709937406	0	0	0.00039346823387238365
2.002000e-07	-0.0014972777878414867	0.023753697179529108	0.9946628146592802	0	0	0.0007860539871823633
3.002000e-07	-0.004110381470206032	0.028066892849223063	0.994180697037965	0	0	0.0011784457934330109
4.002000e-07	-0.004694043880460816	0.029559990272402532	0.9921510570046762	0	0	0.0015705468358176112
5.002000e-07	-9.409924775831717e-05	0.011187981198881368	0.9909134687535552	0	0	0.0019622603692710707
6.002000e-07	-0.010060836781127444	0.008209699931260717	0.9923517744344306	0	0	0.002353489744340345
7.002000e-07	-0.01343910809667607	0.018377226191393137	0.9887644706021043	0	0	0.0027441384310312256
8.002000e-07	0.012827497732864223	0.008010743324739207	0.9902644847874373	0	0	0.0031341100426256745
9.002000e-07	-0.010696884296260064	0.003626797533183109	0.9898633582539457	0	0	0.003523308359463799
1.000200e-06	-0.0132835748604507	0.019137400787065988	0.9880721131976192	0	0	0.003911637352684623
1.100200e-06	0.008402870818915555	0.007796741038882004	0.9887469550942656	0	0	0.004299001207919756
1.200200e-06	0.005761043227536357	0.014538526541199645	0.9892793985240443	0	0	0.004685304348934171
1.300200e-06	0.008174844980100758	0.01197770131600838	0.9900922568444271	0	0	0.0050704514612082
1.400200e-06	0.010210206568741222	-0.003953504659354154	0.988165276145834	0	0	0.00545434751545497
1.500200e-06	0.0057361925655363055	-0.0010616007036388978	0.9867934861401259	0	0	0.005836897791067456
1.600200e-06	0.013136821665426488	-0.012790262025053283	0.9861146080566782	0	0	0.0062180078994893695
1.700200e-06	0.009523975728613465	0.000883824044050313	0.9872345965082637	0	0	0.006597583807504137
1.800200e-06	-0.01205238553392448	-0.004981194370506123	0.9888729635590461	0	0	0.006975531860436164
1.900200e-06	-0.006510080369999566	0.0059590218429925994	0.9870793851854026	0	0	0.007351758805258755
2.000200e-06	0.0033966883804862225	0.010348183560694403	0.9880520054797265	0	0	0.007726171813602874
2.100200e-06	0.0035271987443439975	-0.0011725809274986602	0.9884355000783116	0	0	0.008098678504661179
2.200200e-06	-0.009782797425097885	0.012565071493280585	0.9881011916515476	0	0	0.008469186967981586
2.300200e-06	-0.01496309344552406	-0.0031375525067167966	0.9897103017256917	0	0	0.008837605786144807
2.400200e-06	5.7355570402910345e-05	-0.012926905742474456	0.9893922100815559	0	0	0.009203844057320233
2.500200e-06	0.004216133328367042	0.0077093080758031274	0.9907097547085868	0	0	0.009567811417694588
2.600200e-06	0.0037146150994227683	0.01358618241100639	0.9897399487352249	0	0	0.009929418063767861
2.700200e-06	-0.003695022196152205	0.014809623930950082	0.9911146172509597	0	0	0.010288574774510971
2.800200e-06	0.0111063076627939	0.006201611018567549	0.9908169612864657	0	0	0.010645192933379719
2.900200e-06	-0.0002965196093216345	-0.003667769956599922	0.9915521725440273	0	0	0.010999184550179597
3.000200e-06	-0.0015473470495765195	0.013979209498944944	0.9921995412954997	0	0	0.01135046228277605
3.100200e-06	0.006233416596190427	0.011229741449231478	0.9918229122947012	0	0	0.011698939458644836
3.200200e-06	-0.003558749568626021	4.404367044008127e-05	0.9918295918424986	0	0	0.012044530096257194
3.300200e-06	0.015357531191868652	0.00715913663204139	0.9918053743562125	0	0	0.012387148926294472
3.400200e-06	0.01337313446256625	0.0026909717276117746	0.9930864769380986	0	0	0.012726711412687075
3.500200e-06	0.008513579148616057	0.005954508159234576	0.9924138779753154	0	0	0.013063133773472466
3.600200e-06	-0.007733744018898556	0.007687311239182903	0.991572752621604	0	0	0.013396333001467121
3.700200e-06	0.011626001598812922	0.0069812419804022	0.9919681503972422	0	0	0.013726226884747296
3.800200e-06	0.008343205317886508	0.013333612953549715	0.9926604005588677	0	0	0.014052734026933598
3.900200e-06	0.024124405771683736	0.02421478349731673	0.9930345557734782	0	0	0.014375773867273746
4.000200e-06	0.019343133315595257	0.02336083812214737	0.9928382493571584	0	0	0.014695266700521382
4.100200e-06	0.029250074560871458	-0.006506763670690341	0.9941642300296627	0	0	0.015011133696600676
4.200200e-06	0.020103178327263715	0.0038336413216552897	0.9934660242596614	0	0	0.015323296920056762
4.300200e-06	0.015437332266077292	-0.0067054690044576586	0.9939149834876276	0	0	0.015631679349285253
4.400200e-06	0.03812129718421927	0.015851156456877447	0.9939235142245382	0	0	0.015936204895536165
4.500200e-06	0.026344356767747212	0.01865793162262338	0.9945587084715759	0	0	0.01623679842168767
4.600200e-06	0.02764849823959268	0.017143198809273345	0.9936073456422694	0	0	0.016533385760785068
4.700200e-06	0.022206774961351473	0.004825029175802265	0.9946256185111904	0	0	0.016825893734340375
4.800200e-06	0.00658621190963123	-0.0010938280574423168	0.9947237796238336	0	0	0.017114250170388
4.900200e-06	0.023018672532804374	0.004163913701195462	0.9946302297673411	0	0	0.017398383921292122
5.000200e-06	0.005004584928576388	0.01201625198061015	0.9954905167861245	0	0	0.01767822488130129
5.100200e-06	0.01487987337069422	-0.0006394407854232167	0.9950145278499316	0	0	0.017953704003845973
5.200200e-06	0.020371922697554504	0.0018229498400690756	0.9956950920712965	0	0	0.01822475331857476
5.300200e-06	0.01640643616491779	0.018882149476774277	0.9950194550653967	0	0	0.018491305948125047
5.400200e-06	0.012748147195359192	0.017928086924626732	0.9953713317507465	0	0	0.018753296124624008
5.500200e-06	0.006951446494087023	0.01852975657532542	0.9950675306452679	0	0	0.019010659205915825
5.600200e-06	0.002647862676640945	0.026712129072406183	0.9950495297933868	0	0	0.019263331691511204
5.700200e-06	0.004205716297750893	0.017360380647709023	0.9960596181846283	0	0	0.019511251238255145
5.800200e-06	0.017372004683193908	0.014593424443389779	0.9939480386075032	0	0	0.019754356675709177
5.900200e-06	0.0072335950470516	0.01767220835154454	0.9957488836161696	0	0	0.019992588021244283
6.000200e-06	0.009831584975166662	0.015187423390872616	0.995891818681394	0	0	0.020225886494840688
6.100200e-06	-2.1633332317221936e-05	0.012191655705850572	0.9956425929612451	0	0	0.020454194533590944
6.200200e-06	0.01123148179658752	0.011922493608870386	0.9963258334382211	0	0	0.020677455805902745
6.300200e-06	0.0050909665323047555	0.007177264053226138	0.9963567182558621	0	0	0.020895615225397863
6.400200e-06	0.0014963714336368797	-0.0011484140941882789	0.9960661543014113	0	0	0.021108618964503945
6.500200e-06	0.01959226100586944	0.007136759549348328	0.9959282439722632	0	0	0.021316414467735603
6.600200e-06	0.01696462762776885	0.0026262716522021073	0.9952128626505014	0	0	0.02151895046466172
6.700200e-06	-0.008510027558441598	0.013488216347074419	0.9950323873268919	0	0	0.02171617698255568
6.800200e-06	-0.001841252772742563	0.001946908317595056	0.9964428180001209	0	0	0.021908045358725335
6.900200e-06	-0.0005981525007774214	0.011881755158483606	0.9961537022818943	0	0	0.022094508252519875
7.000200e-06	0.001345093733460954	0.003956788826489345	0.9955906449929693	0	0	0.02227551965701035
7.100200e-06	0.004899950580926192	-0.0029017270292704613	0.9950098673255964	0	0	0.022451034910341238
7.200200e-06	-0.0020321331759395483	0.007722848808681172	0.9958452281116416	0	0	0.022621010706750065
7.300200e-06	0.006436354986119093	0.008355306162491648	0.9958289502335543	0	0	0.022785405107252472
7.400200e-06	0.01252503643622606	-0.00247796218780549	0.9968423075964841	0	0	0.022944177549990022
7.500200e-06	0.0014132282918935715	0.007607179285640397	0.996970610471899	0	0	0.02309728886023824
7.600200e-06	0.005882907492470274	0.0036819814245492174	0.9959910015401061	0	0	0.023244701260072363
7.700200e-06	-0.00792559900248194	-0.004584841998345875	0.9952201415743086	0	0	0.023386378377688935
7.800200e-06	0.0001040051859403636	-0.0035050309176394047	0.9952842384365671	0	0	0.023522285256378863
7.900200e-06	-0.004825912550375126	-0.01109221047971518	0.9962779318912864	0	0	0.023652388363153254
8.000200e-06	0.0031538205218227013	-0.0007003310271365199	0.9959002541902467	0	0	0.023776655597017304
8.100200e-06	0.0020843755804639133	-0.012076486224657762	0.9959220119399413	0	0	0.023895056296890496
8.200200e-06	-0.009521019686702353	-0.010320169252174166	0.9954416034083735	0	0	0.024007561249171805
8.300200e-06	-0.02069319093436145	-0.009981563447972219	0.9960429208950428	0	0	0.02411414269494771
8.400200e-06	-0.008075527070585023	-0.0055391578659910535	0.9957611896980824	0	0	0.024214774336841265
8.500200e-06	-0.01476093190908614	-0.0026454412453511354	0.9960541906568395	0	0	0.02430943134550063
8.600200e-06	-0.009055534443755474	-0.008148982519505802	0.9963655820748336	0	0	0.02439809036572529
8.700200e-06	-0.013570770146377737	0.005169440878426175	0.9964630003743754	0	0	0.024480729522228652
8.800200e-06	-0.006616451466235198	-0.004432291673979991	0.9966210588813971	0	0	0.024557328425035392
8.900200e-06	-0.012889501203219184	-0.009408342341640947	0.9961630914589183	0	0	0.024627868174512423
9.000200e-06	-0.006056127421616101	-0.009474151509926126	0.9960362024075696	0	0	0.024692331366032064
9.100200e-06	-0.0025015945102348043	-0.007152774301532121	0.9953440522376177	0	0	0.0247507020942664
9.200200e-06	0.005723736581164529	0.004934626382433678	0.9968165478755574	0	0	0.02480296595711165
9.300200e-06	0.003352444663737516	-0.0017940743483451935	0.9971986823527923	0	0	0.024849110059241702
9.400200e-06	-0.006490942224701943	-0.0061825567296467585	0.9968482152632473	0	0	0.02488912301528983
9.500200e-06	-0.0006278539278971013	-0.0053502194941531436	0.9974199360595956	0	0	0.024922994952657845
9.600200e-06	-0.005076061592870525	0.00793556072272931	0.9971025648594023	0	0	0.024950717513952045
9.700200e-06	0.005063757064399688	0.00631917790959382	0.9975091552263184	0	0	0.024972283859045253
9.800200e-06	-0.0030949665224638935	-0.0013108722800153673	0.9961317185408594	0	0	0.024987688666764516
9.900200e-06	0.014790336416983126	0.018383064337105806	0.9970554264894413	0	0	0.024996928136204043
1.000020e-05	0.006163996410307545	0.008838556279970801	0.9973308068359449	0	0	0.024999999987662995
1.010020e-05	0.008392008105331859	0.008252745458091822	0.9964395624299216	0	0	0.024996903463207997
1.020020e-05	0.017077178644617726	0.021614988549526325	0.9958538774013878	0	0	0.024987639326860118
1.030020e-05	0.0009198258117797328	0.013470804837265388	0.9961829299768171	0	0	0.024972209864406385
1.040020e-05	-0.008825815491229428	0.00727660209513588	0.9969616340413388	0	0	0.024950618882835778
1.050020e-05	0.0004366828019516109	0.0048186127569548815	0.9967855346827932	0	0	0.02492287170939993
