#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
0.000000e+00	0.09950371902099894	0.9950371902099894	0	0	0	0
5.962571e-08	-0.010362516139292025	0.9986876005471919	-0.02176413491554476	0.00023414620383061034	0	0
1.188400e-07	0.005444250494216844	0.9987478170719972	-0.009583268158866976	0.00046665664318756747	0	0
1.779755e-07	-0.004440897802011977	0.9981468105184776	0.01537074687242901	0.0006988171089592986	0	0
2.362280e-07	0.030955881674415334	0.9972654759521299	0.022213171456890505	0.0009274521775937335	0	0
2.949148e-07	0.050794714790709995	0.9960883077740076	0.015445720928915413	0.0011577133482519413	0	0
3.551176e-07	0.04287054447185417	0.9959154142292397	0.03234844385647278	0.0013938206046503342	0	0
4.141422e-07	0.0376365701264207	0.9967648037477641	0.03286068429359247	0.001625185710891702	0	0
4.734080e-07	0.0754333460248156	0.9934426357872272	0.03179046633760944	0.0018573558645380039	0	0
5.323209e-07	0.07015615512385605	0.99308820253201	0.030812764934686276	0.002087984239809416	0	0
5.923611e-07	0.09765926014186581	0.9910522819829385	0.04703543717427877	0.0023228412231705462	0	0
6.502322e-07	0.12371915616765687	0.9887310925807661	0.009744636584321323	0.0025490185710879878	0	0
7.084652e-07	0.16812525225762764	0.9823214287667495	0.026007952045724585	0.002776397275841149	0	0
7.675566e-07	0.18452979597086486	0.9771617506479362	0.02939728084728763	0.00300689033763412	0	0
8.268970e-07	0.19460811909724113	0.9733893872483679	0.04135006641574295	0.003238094075633001	0	0
8.855914e-07	0.22659605453193646	0.9671607118519943	0.03469288214753649	0.003466504017445948	0	0
9.446431e-07	0.25508078369297127	0.9599544527826223	0.03183210443678071	0.003696007018281019	0	0
1.003502e-06	0.2580885138398243	0.9599084669385307	0.023818519331068794	0.003924445693315908	0	0
1.061679e-06	0.29184198406992257	0.9488108972498231	0.040429026332803576	0.004149904853015967	0	0
1.121867e-06	0.3218512856419492	0.9369757171215671	0.03571291663697953	0.004382795637529624	0	0
1.181650e-06	0.341235959456242	0.931264490447986	0.03534502016787715	0.004613729952551777	0	0
1.241733e-06	0.36047102472778353	0.9220804535870789	0.019841327787134336	0.004845414005319886	0	0
1.300902e-06	0.39821947210706793	0.9062754392722461	0.049947352002090176	0.0050731499772132815	0	0
1.360259e-06	0.42302820259864204	0.8934546902352983	0.0445471925220353	0.005301172540965672	0	0
1.419447e-06	0.44343183773204226	0.8870137608303461	0.02599521597367323	0.005528084952248104	0	0
1.478518e-06	0.4677510976160897	0.8748760771094944	0.02628739402708432	0.00575407256815344	0	0
1.538455e-06	0.4851233345779862	0.8630228449486633	0.02097255440683804	0.005982866772394534	0	0
