#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
5.000000e-10	0.9996368056426901	0.0008002501776668764	0.0001231786357350258	1.1780972438849898e-06	0	0
1.010000e-07	0.9458777261768272	-0.0018178842701075304	0.0006223605502514402	0.00023796566057322774	0	0
2.015000e-07	0.9397215536016447	0.004576019197523423	0.008775928875803703	0.000474693920836288	0	0
3.020000e-07	0.936910503465566	0.006719961176992039	0.015039699614039526	0.0007113038833374475	0	0
4.025000e-07	0.9326523077677441	0.00838472989972143	0.016499090752638983	0.0009477365828619096	0	0
5.030000e-07	0.9291526955686441	0.02482442078060013	0.017858198395856843	0.0011839330983703282	0	0
6.035000e-07	0.9259366841759	0.028843356447915233	-0.01787480623311366	0.0014198345676824232	0	0
7.040000e-07	0.9260519871370206	-0.03222127234053474	-0.023237248108839016	0.0016553822021459048	0	0
8.045000e-07	0.9230509965749756	-0.0014767903666561256	0.0363252792098713	0.0018905173012871558	0	0
9.050000e-07	0.9211403791193546	0.02381242836698168	-0.026929429249123504	0.0021251812674398687	0	0
1.005500e-06	0.921527717281145	-0.010030767177468392	0.02868951735813582	0.002359315620348084	0	0
1.106000e-06	0.9186088564927962	0.01864200000871034	-0.020351431663088334	0.002592862011739967	0	0
1.206500e-06	0.9193250735974392	-0.0024056906311584465	0.03183927930898209	0.002825762239868691	0	0
1.307000e-06	0.915949376244834	-0.025304039132205695	-0.012046426234963131	0.0030579582640168123	0	0
1.407500e-06	0.9150854891631091	0.01870939253133732	-0.0336466704535428	0.0032893922189605033	0	0
1.508000e-06	0.9107560341671858	0.05704078183091131	0.0023538717529012214	0.0035200064293900695	0	0
1.608500e-06	0.9086824232507068	0.04532713873541748	0.027470511688987953	0.0037497434242831137	0	0
1.709000e-06	0.9043266072956859	0.03267279294654626	0.03828144919683369	0.003978545951226814	0	0
1.809500e-06	0.9025848916610972	0.04069153428567788	0.03790660578202874	0.0042063569906857085	0	0
1.910000e-06	0.9004225119753027	0.056983010748140085	0.016499364084231194	0.004433119770211443	0	0
2.010500e-06	0.897583092972647	0.05639569683298401	-0.030191179193107927	0.004658777778590869	0	0
2.111000e-06	0.8952220830203694	-0.013853777108270873	-0.04209386645428985	0.004883274779929384	0	0
2.211500e-06	0.8942568092340657	-0.007754307878763693	0.03467637668595471	0.005106554827665119	0	0
2.312000e-06	0.8942728130049858	0.03138843340697197	-0.016829368376911888	0.005328562278511396	0	0
2.412500e-06	0.8944082216848458	-0.03388113164635446	0.00900977936014371	0.005549241806323498	0	0
2.513000e-06	0.8869986930447994	0.041266907157322445	0.01570840773436571	0.005768538415886426	0	0
2.613500e-06	0.8884375401186252	-0.03447486703287301	0.00835722920411949	0.005986397456620166	0	0
2.714000e-06	0.888444469421	0.006796010223079781	-0.041665521314242344	0.006202764636199086	0	0
2.814500e-06	0.8871860202693047	0.04176255521635595	0.009861171435583372	0.006417586034082033	0	0
2.915000e-06	0.8849227170643823	-0.003967289837283559	0.041309378073197234	0.006630808114949804	0	0
3.015500e-06	0.8832166160304351	-0.028263892813450323	0.013923707454869127	0.006842377742046596	0	0
3.116000e-06	0.8809994807000224	-0.030437617168969856	0.0020846287440911253	0.0070522421904221375	0	0
3.216500e-06	0.8817369484831357	-0.03496071299873244	0.009985146336054747	0.007260349160071194	0	0
3.317000e-06	0.8829898391505289	-0.03348155516366141	0.031196514541857852	0.007466646788967176	0	0
3.417500e-06	0.883737610827246	-0.00030609314454713626	0.04780331778045757	0.0076710836659866	0	0
3.518000e-06	0.8857622881611346	0.04628556573198164	0.009757395866774323	0.007873608843721168	0	0
3.618500e-06	0.885768057011054	-0.00026612233702541266	-0.04934292356524847	0.008074171851174304	0	0
3.719000e-06	0.8865241740559516	-0.03035786075700742	0.02666222991039566	0.008272722706338956	0	0
3.819500e-06	0.8883288274524561	0.03969739514511448	-0.009080228256001611	0.008469211928653533	0	0
3.920000e-06	0.8875922466046776	-0.02559485035830137	0.017850592755429523	0.008663590551333032	0	0
4.020500e-06	0.8893418749964455	0.012610048572861784	-0.014188181057486772	0.008855810133571514	0	0
4.121000e-06	0.8893127509198665	0.016382605418857603	0.04183597993436447	0.00904582277261444	0	0
4.221500e-06	0.8906238908543448	-0.04460476779941617	0.013077337332020572	0.009233581115696284	0	0
4.322000e-06	0.8912854127035651	-0.015150110538770583	-0.03792391464344012	0.009419038371841243	0	0
4.422500e-06	0.8924029150674639	0.022773145899488655	-0.03995361029448962	0.009602148323523947	0	0
4.523000e-06	0.8930416712491678	0.03321753116223612	-0.03008418592241562	0.00978286533818726	0	0
4.623500e-06	0.8925874144397544	0.038477310570884535	-0.026940199342036716	0.0099611443796143	0	0
4.724000e-06	0.894796656246967	0.026444353878477298	-0.04277102894872335	0.01013694101915185	0	0
