#position_x	position_y	position_z	radius	msat
2.23e+09	0	0	3.002758716483728e-08	400000
2.24e+09	0	0	1.6655393959648408e-08	400000
2.25e+09	0	0	6.362863124899303e-08	400000
2.26e+09	0	0	5.811893605367137e-08	400000
2.27e+09	0	0	7.282895680922503e-08	400000
2.28e+09	0	0	2.6766147154326657e-08	400000
2.29e+09	0	0	2.1062420953109317e-08	400000
2.3e+09	0	0	4.357169082756524e-08	400000
2.31e+09	0	0	6.742245005351161e-08	400000
2.32e+09	0	0	4.520128372899221e-08	400000
2.33e+09	0	0	1.496445907086297e-08	400000
2.34e+09	0	0	7.570556045746915e-08	400000
2.35e+09	0	0	6.644618125518084e-08	400000
2.36e+09	0	0	3.9875085682386864e-08	400000
2.37e+09	0	0	3.723490687205004e-08	400000
2.38e+09	0	0	6.561323996427976e-08	400000
2.39e+09	0	0	5.145419076730714e-08	400000
2.4e+09	0	0	1.1504869064092856e-07	400000
2.41e+09	0	0	8.29687458475728e-08	400000
2.42e+09	0	0	3.34451349282592e-08	400000
2.43e+09	0	0	9.523277894075437e-08	400000
2.44e+09	0	0	1.8589534613425056e-08	400000
2.45e+09	0	0	7.669404406528811e-08	400000
2.46e+09	0	0	3.200530292850541e-08	400000
2.47e+09	0	0	7.713901353416805e-08	400000
2.48e+09	0	0	9.869864373446288e-08	400000
2.49e+09	0	0	5.1344344776602605e-08	400000
2.5e+09	0	0	2.4125297513286913e-08	400000
2.51e+09	0	0	5.439773974167741e-08	400000
2.52e+09	0	0	6.626662686302443e-08	400000
2.53e+09	0	0	1.241073052940192e-07	400000
2.54e+09	0	0	1.4421907354908916e-07	400000
2.55e+09	0	0	2.583564856489734e-08	400000
2.56e+09	0	0	5.1432423697214265e-08	400000
2.57e+09	0	0	6.668048657852144e-08	400000
2.58e+09	0	0	4.823600375103391e-08	400000
2.59e+09	0	0	9.687310054270783e-08	400000
2.6e+09	0	0	2.3118367321844767e-08	400000
2.61e+09	0	0	1.4006978440446958e-07	400000
2.62e+09	0	0	4.417253223402294e-08	400000
2.63e+09	0	0	3.278331922020569e-08	400000
2.64e+09	0	0	7.617732835967104e-08	400000
2.65e+09	0	0	6.620219762770609e-08	400000
2.66e+09	0	0	7.585100126340422e-08	400000
2.67e+09	0	0	4.480738679688521e-08	400000
2.68e+09	0	0	1.172055934687897e-07	400000
2.69e+09	0	0	2.5218184537800608e-08	400000
2.7e+09	0	0	1.0140240684993163e-07	400000
2.71e+09	0	0	7.69736732275439e-08	400000
2.72e+09	0	0	6.607639181383933e-08	400000
2.73e+09	0	0	2.5566726774662378e-08	400000
2.74e+09	0	0	7.354116304812552e-08	400000
2.75e+09	0	0	4.025211086138007e-08	400000
2.76e+09	0	0	1.2894294755131462e-07	400000
2.77e+09	0	0	6.572015731813754e-08	400000
2.78e+09	0	0	2.2596337492181382e-08	400000
2.79e+09	0	0	2.8125487947383695e-08	400000
2.8e+09	0	0	4.0228057788001815e-08	400000
2.81e+09	0	0	1.1299904760115182e-07	400000
2.82e+09	0	0	1.3803241424923393e-07	400000
2.83e+09	0	0	2.6938472535066942e-08	400000
2.84e+09	0	0	3.088779702190039e-08	400000
2.85e+09	0	0	3.329955888817014e-08	400000
2.86e+09	0	0	1.3917949519880242e-07	400000
2.87e+09	0	0	4.3143626242206635e-08	400000
2.88e+09	0	0	9.35021561494103e-08	400000
2.89e+09	0	0	3.9898283014760084e-08	400000
2.9e+09	0	0	8.64289994039492e-08	400000
2.91e+09	0	0	3.9159739189500257e-08	400000
2.92e+09	0	0	7.072887218238103e-08	400000
2.93e+09	0	0	9.604089779935403e-08	400000
2.94e+09	0	0	6.049542912550951e-08	400000
2.95e+09	0	0	2.2183547398595087e-08	400000
2.96e+09	0	0	1.1584122013318513e-07	400000
2.97e+09	0	0	2.9634616955047707e-08	400000
2.98e+09	0	0	3.4029311205467756e-08	400000
2.99e+09	0	0	7.107773515299326e-08	400000
3e+09	0	0	9.956694920410673e-08	400000
3.01e+09	0	0	1.214650075026003e-07	400000
3.02e+09	0	0	6.42517899010186e-08	400000
3.03e+09	0	0	2.4505021005466877e-08	400000
3.04e+09	0	0	4.562487753434629e-08	400000
3.05e+09	0	0	6.218810194963191e-08	400000
3.06e+09	0	0	8.23550140041107e-08	400000
3.07e+09	0	0	2.7345568298537292e-08	400000
3.08e+09	0	0	2.094846562359717e-08	400000
3.09e+09	0	0	2.2419913448331366e-08	400000
3.1e+09	0	0	2.6971439793161362e-08	400000
3.11e+09	0	0	3.6513848767868285e-08	400000
3.12e+09	0	0	9.71115631795229e-08	400000
3.13e+09	0	0	4.204630713762775e-08	400000
3.14e+09	0	0	1.1280429469797119e-07	400000
3.15e+09	0	0	3.2353369741523294e-08	400000
3.16e+09	0	0	6.457065904729118e-08	400000
3.17e+09	0	0	7.22973610210779e-08	400000
3.18e+09	0	0	6.755235702710301e-08	400000
3.19e+09	0	0	1.1647916663285826e-07	400000
3.2e+09	0	0	6.379415261441053e-08	400000
3.21e+09	0	0	7.330051453511645e-08	400000
3.22e+09	0	0	5.49893760563901e-08	400000
3.23e+09	0	0	9.109241740024313e-08	400000
3.24e+09	0	0	1.0910561927166122e-07	400000
3.25e+09	0	0	4.925992556642899e-08	400000
3.26e+09	0	0	1.9875097511376874e-08	400000
3.27e+09	0	0	3.1808314582537556e-08	400000
3.28e+09	0	0	6.196926652448613e-08	400000
3.29e+09	0	0	5.7578556953126365e-08	400000
3.3e+09	0	0	7.139320512329752e-08	400000
3.31e+09	0	0	9.020461260991713e-08	400000
3.32e+09	0	0	6.745655206221813e-08	400000
3.33e+09	0	0	5.415905920705557e-08	400000
3.34e+09	0	0	1.4063670730513242e-08	400000
3.35e+09	0	0	3.306419737536341e-08	400000
3.36e+09	0	0	3.496928039584299e-08	400000
3.37e+09	0	0	5.445898651458306e-08	400000
3.38e+09	0	0	4.322590963127386e-08	400000
3.39e+09	0	0	6.876697653707393e-08	400000
3.4e+09	0	0	1.97411808895042e-08	400000
3.41e+09	0	0	8.641454847591678e-08	400000
3.42e+09	0	0	3.910099697276616e-08	400000
3.43e+09	0	0	4.28049111765306e-08	400000
3.44e+09	0	0	4.958171233026702e-08	400000
3.45e+09	0	0	4.7869971562140574e-08	400000
3.46e+09	0	0	6.096923587024811e-08	400000
3.47e+09	0	0	2.4044805336304948e-08	400000
3.48e+09	0	0	7.861818740084967e-08	400000
3.49e+09	0	0	1.3091593197298721e-08	400000
3.5e+09	0	0	3.6371779525700194e-08	400000
3.51e+09	0	0	5.919352536698629e-08	400000
3.52e+09	0	0	4.880257061244098e-08	400000
3.53e+09	0	0	1.0821428964657976e-07	400000
3.54e+09	0	0	9.916232866993762e-08	400000
3.55e+09	0	0	3.000680323011743e-08	400000
3.56e+09	0	0	6.719308955863438e-08	400000
3.57e+09	0	0	3.788233937648076e-08	400000
3.58e+09	0	0	5.830256360681738e-08	400000
3.59e+09	0	0	1.2075450397557734e-07	400000
3.6e+09	0	0	3.3902724371415074e-08	400000
3.61e+09	0	0	1.0934503134881023e-07	400000
3.62e+09	0	0	1.2935656081876198e-07	400000
3.63e+09	0	0	1.2173150963025465e-07	400000
3.64e+09	0	0	3.550228906197444e-08	400000
3.65e+09	0	0	2.5819907805642304e-08	400000
3.66e+09	0	0	3.72069181272108e-08	400000
3.67e+09	0	0	2.066882342280908e-08	400000
3.68e+09	0	0	4.0044330086307314e-08	400000
3.69e+09	0	0	8.724543800327358e-08	400000
3.7e+09	0	0	1.5045700463147956e-08	400000
3.71e+09	0	0	1.2422520681979848e-07	400000
3.72e+09	0	0	4.774826610042128e-08	400000
3.73e+09	0	0	3.573427343472473e-08	400000
3.74e+09	0	0	9.103774591345628e-08	400000
3.75e+09	0	0	1.8438928781913224e-08	400000
3.76e+09	0	0	2.7126045495976187e-08	400000
3.77e+09	0	0	1.0743496137642871e-07	400000
3.78e+09	0	0	5.728528709014497e-08	400000
3.79e+09	0	0	5.7234419807809094e-08	400000
3.8e+09	0	0	2.694987331418407e-08	400000
3.81e+09	0	0	1.6438698601017514e-08	400000
3.82e+09	0	0	8.393423435485256e-08	400000
3.83e+09	0	0	2.5360428594697138e-08	400000
3.84e+09	0	0	4.2221652739416565e-08	400000
3.85e+09	0	0	3.241825801779334e-08	400000
3.86e+09	0	0	5.91198863391069e-08	400000
3.87e+09	0	0	2.579586192947956e-08	400000
3.88e+09	0	0	4.1667010352008035e-08	400000
3.89e+09	0	0	7.703406669257362e-08	400000
3.9e+09	0	0	8.556318347484242e-08	400000
3.91e+09	0	0	1.4546497731758948e-07	400000
3.92e+09	0	0	3.373176582410207e-08	400000
3.93e+09	0	0	3.431633410357528e-08	400000
3.94e+09	0	0	4.8866811522171386e-08	400000
3.95e+09	0	0	4.643054624323667e-08	400000
3.96e+09	0	0	3.333152901400666e-08	400000
3.97e+09	0	0	3.5826876643699724e-08	400000
3.98e+09	0	0	7.975910432981933e-08	400000
3.99e+09	0	0	7.598877013513796e-08	400000
4e+09	0	0	2.94336253071548e-08	400000
4.01e+09	0	0	2.4242424105435236e-08	400000
4.02e+09	0	0	5.7158551985268455e-08	400000
4.03e+09	0	0	3.332048823137454e-08	400000
4.04e+09	0	0	4.6589917638168154e-08	400000
4.05e+09	0	0	8.29942355127952e-08	400000
4.06e+09	0	0	8.067884031595485e-08	400000
4.07e+09	0	0	9.426442144408227e-08	400000
4.08e+09	0	0	6.946048025054959e-08	400000
4.09e+09	0	0	2.7788343077552458e-08	400000
4.1e+09	0	0	1.008634251162466e-07	400000
4.11e+09	0	0	3.9671489905936676e-08	400000
4.12e+09	0	0	8.023317818890621e-08	400000
4.13e+09	0	0	2.2791815850715708e-08	400000
4.14e+09	0	0	1.4244251696843754e-07	400000
4.15e+09	0	0	4.821899599493764e-08	400000
4.16e+09	0	0	7.56648204025228e-08	400000
4.17e+09	0	0	3.570028071078573e-08	400000
4.18e+09	0	0	2.1302369301704278e-08	400000
4.19e+09	0	0	3.536793748483372e-08	400000
4.2e+09	0	0	7.719711609104701e-08	400000
4.21e+09	0	0	2.567924217274543e-08	400000
4.22e+09	0	0	3.202844139226615e-08	400000
4.23e+09	0	0	4.848550229128196e-08	400000
4.24e+09	0	0	2.0679856876355823e-08	400000
4.25e+09	0	0	1.2606150497875867e-08	400000
4.26e+09	0	0	2.111333439556203e-08	400000
4.27e+09	0	0	3.060471159503359e-08	400000
4.28e+09	0	0	1.1087299672877029e-07	400000
4.29e+09	0	0	2.272007618073244e-08	400000
4.3e+09	0	0	5.096254129147644e-08	400000
4.31e+09	0	0	5.048387281613701e-08	400000
4.32e+09	0	0	4.8926871703290974e-08	400000
4.33e+09	0	0	7.639017578799777e-08	400000
4.34e+09	0	0	3.9550168814210216e-08	400000
4.35e+09	0	0	6.088522223710704e-08	400000
4.36e+09	0	0	6.756149524408845e-08	400000
4.37e+09	0	0	8.990895149704421e-08	400000
4.38e+09	0	0	3.144563722186355e-08	400000
4.39e+09	0	0	9.12013268452198e-08	400000
4.4e+09	0	0	2.6250969703546825e-08	400000
4.41e+09	0	0	7.078204225664886e-08	400000
4.42e+09	0	0	4.3420581155517675e-08	400000
4.43e+09	0	0	7.766786623844627e-08	400000
4.44e+09	0	0	3.5528212874441974e-08	400000
4.45e+09	0	0	5.1116294395472987e-08	400000
4.46e+09	0	0	4.7414637205466375e-08	400000
4.47e+09	0	0	5.6734093967443263e-08	400000
4.48e+09	0	0	3.8886171984335367e-08	400000
4.49e+09	0	0	6.555416115987482e-08	400000
4.5e+09	0	0	2.752646191282576e-08	400000
4.51e+09	0	0	9.281642112724491e-08	400000
4.52e+09	0	0	5.983549032430437e-08	400000
4.53e+09	0	0	5.4161337476620036e-08	400000
4.54e+09	0	0	5.990384774588835e-08	400000
4.55e+09	0	0	1.1234401203400143e-07	400000
4.56e+09	0	0	4.530459973069129e-08	400000
4.57e+09	0	0	7.059353762549723e-08	400000
4.58e+09	0	0	2.33672841289024e-08	400000
4.59e+09	0	0	5.545744820117882e-08	400000
4.6e+09	0	0	4.525164455977724e-08	400000
4.61e+09	0	0	1.4889934149729534e-08	400000
4.62e+09	0	0	3.8962334987861164e-08	400000
4.63e+09	0	0	2.4111442299280757e-08	400000
4.64e+09	0	0	8.82766920972512e-08	400000
4.65e+09	0	0	1.962043338383862e-08	400000
4.66e+09	0	0	9.15171120846113e-08	400000
4.67e+09	0	0	2.841754309781853e-08	400000
4.68e+09	0	0	2.8152922565210533e-08	400000
4.69e+09	0	0	3.1602494370642334e-08	400000
4.7e+09	0	0	4.001517376039549e-08	400000
4.71e+09	0	0	3.41949019785462e-08	400000
4.72e+09	0	0	6.113946261838193e-08	400000
4.73e+09	0	0	9.515931953071484e-08	400000
4.74e+09	0	0	3.415776420027642e-08	400000
4.75e+09	0	0	4.480506130374946e-08	400000
4.76e+09	0	0	7.445933000450898e-08	400000
4.77e+09	0	0	5.4195110734257775e-08	400000
4.78e+09	0	0	6.038601410522649e-08	400000
4.79e+09	0	0	1.77874530308751e-08	400000
4.8e+09	0	0	1.0268845817026582e-07	400000
4.81e+09	0	0	5.037980145373288e-08	400000
4.82e+09	0	0	2.6816045439262543e-08	400000
4.83e+09	0	0	1.9638301912814936e-08	400000
4.84e+09	0	0	3.298815139267661e-08	400000
4.85e+09	0	0	2.9048832245970186e-08	400000
4.86e+09	0	0	2.285027864142962e-08	400000
4.87e+09	0	0	5.232720889670993e-08	400000
4.88e+09	0	0	6.079232159802558e-08	400000
4.89e+09	0	0	5.551951239592241e-08	400000
4.9e+09	0	0	4.993948709460421e-08	400000
4.91e+09	0	0	8.635187268476917e-08	400000
4.92e+09	0	0	9.158442583197239e-08	400000
4.93e+09	0	0	2.944751484017522e-08	400000
4.94e+09	0	0	1.4807095817119708e-08	400000
4.95e+09	0	0	9.756038927492817e-08	400000
4.96e+09	0	0	1.5557531834034044e-08	400000
4.97e+09	0	0	3.8294103311223776e-08	400000
4.98e+09	0	0	3.104076326974303e-08	400000
4.99e+09	0	0	2.2410397889470636e-08	400000
