#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9552917343787787	0.1347012331788338	-0.20122427106967547	1.6e-10	8.083735465297152e-21	-5.700500793229072e-22	8.514215570628925e-22	8.08375590722733e-21	-5.698012059617262e-22	8.513523261817897e-22
1.603200e-07	-0.17369903509480528	-0.03760278364774359	0.0534855480713598	1.6e-10	-1.4037212908663828e-21	1.5207444243521607e-22	-2.253669050391559e-22	-1.5359860003416893e-21	1.6612310232365526e-22	-2.2723153435575573e-22
3.204800e-07	-0.3307946803352181	-0.06391993920329196	0.05454783287536718	1.6e-10	-2.7470583495199003e-21	2.664400682160614e-22	-2.3088942604331695e-22	-2.8513579965496434e-21	2.744551540059419e-22	-2.306981627772038e-22
4.806400e-07	-0.5020411257457453	-0.09180434013716919	0.025661456867110872	1.6e-10	-4.212350532805842e-21	3.853503833736728e-22	-1.0799338760632522e-22	-4.284264577579101e-21	3.9150437708944107e-22	-1.0915566651802163e-22
6.408000e-07	-0.6554864883199487	-0.11018894166613635	-0.015374494468188296	1.6e-10	-5.525637809047772e-21	4.649100115706435e-22	6.484587849207376e-23	-5.567907914237573e-21	4.675165239172362e-22	6.525413998006143e-23
8.009600e-07	-0.7195364190223955	-0.11617282342369935	-0.009351147882441197	1.6e-10	-6.0741600578023986e-21	4.914321790333023e-22	3.915614672109681e-23	-6.1033753825008296e-21	4.916304265868126e-22	3.997400923122542e-23
9.611200e-07	-0.7355622878165305	-0.09636306047789835	0.010882273542915573	1.6e-10	-6.212772252903139e-21	4.0893221834605337e-22	-4.6788789081182504e-23	-6.235987240443468e-21	4.064987134544102e-22	-4.529773306672227e-23
1.121280e-06	-0.7316957143533582	-0.09888803610792686	-0.011247321460254006	1.6e-10	-6.1813258776312894e-21	4.1906876560197637e-22	4.576771036731145e-23	-6.201995205798047e-21	4.1772859390538905e-22	4.9407973418541944e-23
1.281440e-06	-0.7546130074176112	-0.07850763715933991	-0.0273998861970124	1.6e-10	-6.375888658727595e-21	3.326506742031905e-22	1.149931788837854e-22	-6.395287862444697e-21	3.316863227581537e-22	1.1686663210368274e-22
1.441600e-06	-0.7758257717605558	-0.06242294608862564	-0.04386775976055859	1.6e-10	-6.55697187352128e-21	2.6498608116675544e-22	1.850744776940729e-22	-6.5732124893719826e-21	2.632411592774078e-22	1.861375906953073e-22
1.601760e-06	-0.7609547012743572	-0.07517860854638793	-0.03459346137529538	1.6e-10	-6.431403616145327e-21	3.183466944595634e-22	1.4595302820682941e-22	-6.447100660572426e-21	3.178199490551744e-22	1.467792484672428e-22
1.761920e-06	-0.7852137369811665	-0.0537279280738308	-0.004517907387722906	1.6e-10	-6.638846430393149e-21	2.2819187814735646e-22	1.837140758327937e-23	-6.650221210948069e-21	2.264577027477008e-22	1.9859400886849576e-23
1.922080e-06	-0.7627008534146974	-0.09177116257160499	-9.566447226997e-05	1.6e-10	-6.447090084836448e-21	3.8945571458585837e-22	-2.9344442553770298e-24	-6.46096623884353e-21	3.87118321889093e-22	3.743855520385161e-24
2.082240e-06	-0.7696022857065582	-0.09549058028267539	-0.000909785390165581	1.6e-10	-6.506248775882026e-21	4.0521458875314423e-22	2.3568735419376573e-24	-6.51860837666968e-21	4.0283339574023895e-22	5.341765638690528e-24
