#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.8624184033876967	0.10492742254684002	-0.20132373331109962	1.6e-10	4.560767729131021e-22	-2.7744497594674774e-23	5.323368326045839e-23	4.5607689205907675e-22	-2.774477110402373e-23	5.323330565557666e-23
1.603200e-07	-0.30414336722510826	-0.11354307429549812	0.08275077846569842	1.6e-10	-1.6084059940050844e-22	3.002294108181216e-23	-2.1880928492127886e-23	-1.6084257201605359e-22	3.00225837689867e-23	-2.188055990473646e-23
3.204800e-07	-0.16764407028787642	0.07198392494523725	0.020380873968296444	1.6e-10	-8.865620002800954e-23	-1.9033202890153104e-23	-5.3893207392728514e-24	-8.865582451857958e-23	-1.9034399039992947e-23	-5.388793926401937e-24
4.806400e-07	-0.22883178524715816	0.0665881080600114	-0.027777859874925967	1.6e-10	-1.2101521657935243e-22	-1.7607026760443008e-23	7.345555968535828e-24	-1.2101318954552304e-22	-1.7607079615931935e-23	7.344342004709115e-24
6.408000e-07	-0.22064101437186862	0.09503615355534452	-0.06392241544312184	1.6e-10	-1.1668280379559022e-22	-2.5129066502110888e-23	1.6901988410280037e-23	-1.166824735455359e-22	-2.5129355263511163e-23	1.6902407056904522e-23
8.009600e-07	-0.25530518203961367	0.0406396679929138	0.07090294112835874	1.6e-10	-1.3501379149020511e-22	-1.0746342853672216e-23	-1.874790165598419e-23	-1.3501471970446892e-22	-1.0745326352434987e-23	-1.874803845803384e-23
9.611200e-07	-0.2569027743413627	-0.04363656839787317	0.09670613250864105	1.6e-10	-1.3586085408803791e-22	1.1537497490847593e-23	-2.5571185577071477e-23	-1.3585738182805135e-22	1.1539036843674985e-23	-2.557037914896945e-23
1.121280e-06	-0.1776885243263121	-0.05558998841497886	-0.08779617516655612	1.6e-10	-9.396895203146713e-23	1.4698591255811522e-23	2.321484794551127e-23	-9.39667855208431e-23	1.4699327153829914e-23	2.3214821594553048e-23
1.281440e-06	-0.22926197207850713	0.004421994175082479	0.07374994831633672	1.6e-10	-1.2124245133833876e-22	-1.1692615746167219e-24	-1.9501001937898925e-23	-1.2124095024708721e-22	-1.1692426680882007e-24	-1.9500534517872832e-23
1.441600e-06	-0.1842323417638805	0.048100921699480534	-0.011604258223836931	1.6e-10	-9.742851020933367e-23	-1.2718816893354538e-23	3.0689159952193613e-24	-9.742842359912172e-23	-1.271862267222889e-23	3.067819157411579e-24
1.601760e-06	-0.23460957403759597	0.021950946579010536	0.050581941632807534	1.6e-10	-1.2406977411787376e-22	-5.803828471231006e-24	-1.3374978933932473e-23	-1.2406962314391168e-22	-5.804595172849696e-24	-1.3374510214151153e-23
1.761920e-06	-0.23713049761624003	-0.059779414729205387	-0.04965750055829698	1.6e-10	-1.2540338060715502e-22	1.5806155979674327e-23	1.3130301194521572e-23	-1.254023207188336e-22	1.5807276679878927e-23	1.3130311367940433e-23
1.922080e-06	-0.1575312611616963	0.08463426319674701	0.033172882931915774	1.6e-10	-8.330838766572331e-23	-2.2378549248687457e-23	-8.771126519486096e-24	-8.33076268343092e-23	-2.2378991343953583e-23	-8.771847177271446e-24
2.082240e-06	-0.32006524731791697	-0.005707440082460397	0.13079052148571735	1.6e-10	-1.692618881154167e-22	1.509327272083138e-24	-3.458250494465495e-23	-1.692613706804021e-22	1.5089654544254669e-24	-3.4584069593878474e-23
2.242400e-06	-0.08183256402763861	0.021515666104428514	0.004259334786755011	1.6e-10	-4.327536681155753e-23	-5.689366550780997e-24	-1.1265692515650138e-24	-4.327644249896607e-23	-5.6888656650416166e-24	-1.125915074808848e-24
2.402560e-06	-0.24513193462943658	0.051691485347612386	0.015628850178101346	1.6e-10	-1.2963506306688444e-22	-1.3668440223107514e-23	-4.13248413068089e-24	-1.296335143457947e-22	-1.3667814203984244e-23	-4.132595145672368e-24
2.562720e-06	-0.1765517375004208	0.010759479958209112	-0.02257617423638965	1.6e-10	-9.336827089473171e-23	-2.845278337957293e-24	5.9693916234705985e-24	-9.336512185891189e-23	-2.8447087114941517e-24	5.969674157099874e-24
2.722880e-06	-0.2309356674751133	-0.04310436464845732	0.031072897452961837	1.6e-10	-1.221270975257782e-22	1.1397021851864568e-23	-8.215869608972178e-24	-1.2212652071329413e-22	1.1398064637167764e-23	-8.216558775989393e-24
2.883040e-06	-0.24688081597066083	-0.16187476215099592	0.0775608836926936	1.6e-10	-1.305580764276851e-22	4.280215645641238e-23	-2.0508112293363282e-23	-1.3056023950627603e-22	4.2802845090651196e-23	-2.0508779303832548e-23
3.043200e-06	-0.14954827532624232	-0.041881063225339944	0.007914856631004205	1.6e-10	-7.908709489049576e-23	1.1074886586081475e-23	-2.092443875006147e-24	-7.9085558738465e-23	1.1073275598993816e-23	-2.0932074800379025e-24
3.203360e-06	-0.13191041951137278	0.07430596321916591	-0.006967723594532515	1.6e-10	-6.975860883805625e-23	-1.9647088583026778e-23	1.841996520747215e-24	-6.975902222450478e-23	-1.96484879142426e-23	1.8427779607953513e-24
3.363520e-06	-0.19383425689070985	0.04264466889725974	0.01326718280152775	1.6e-10	-1.0250659900985098e-22	-1.127649607673466e-23	-3.508088675731335e-24	-1.0250598787036254e-22	-1.1275487295572456e-23	-3.508058813860161e-24
3.523680e-06	-0.14965988761495624	-0.0030595039367662716	0.040529541825610645	1.6e-10	-7.914663727635712e-23	8.086804202727415e-25	-1.0717384368935226e-23	-7.914406527478174e-23	8.092916106772216e-25	-1.0716046329044855e-23
3.683840e-06	-0.21698988034420122	-0.052061875297064575	0.06591864326776424	1.6e-10	-1.1475256730952462e-22	1.376522191873834e-23	-1.7430187768584334e-23	-1.1475101681438296e-22	1.3766907592156216e-23	-1.742988236275911e-23
3.844000e-06	-0.15872722514512483	0.03980121094770672	-0.04348145061669259	1.6e-10	-8.394124184111345e-23	-1.0524827783403823e-23	1.1496843366832864e-23	-8.393970731317882e-23	-1.0523436208213184e-23	1.1497659301676794e-23
4.004160e-06	-0.17915278172476753	0.017211498946274377	0.06751377888772997	1.6e-10	-9.47431276371112e-23	-4.551040765881186e-24	-1.7852065449265664e-23	-9.474131031089111e-23	-4.550998217952912e-24	-1.78515678537075e-23
4.164320e-06	-0.2783003823455358	-0.009453852051218712	-0.09929047200593573	1.6e-10	-1.4717536664295358e-22	2.5003728223460582e-24	2.6254088735181375e-23	-1.4717446716552235e-22	2.499152790042137e-24	2.6254164569634702e-23
4.324480e-06	-0.2024372081520911	0.05351149796350863	-0.04612775326694167	1.6e-10	-1.0705731451899396e-22	-1.4149265496500627e-23	1.2196970720956005e-23	-1.0705435175110518e-22	-1.4149474879031623e-23	1.219698877881806e-23
4.484640e-06	-0.21690114875883873	0.061673948900183496	0.01782169034425046	1.6e-10	-1.147061517256072e-22	-1.6308059951274955e-23	-4.71174723217194e-24	-1.1470358375510007e-22	-1.630726823406101e-23	-4.712982191027645e-24
4.644800e-06	-0.18408183188482724	0.020340656700256997	0.0005957784578149153	1.6e-10	-9.73477890475833e-23	-5.3788695007955744e-24	-1.5754499262432855e-25	-9.734995506002965e-23	-5.377976894672318e-24	-1.5752335489488253e-25
