#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9676721754911614	0.1563845074590596	-0.1779597082651166	1.6e-10	1.423988305051945e-20	-1.1506459153539004e-21	1.3093936721230346e-21	1.341059046290056e-20	-1.0836363716186331e-21	1.2331359647937187e-21
1.603200e-07	0.9414153131853533	0.22042995746244717	0.001553888308354339	1.6e-10	1.385349670240877e-20	-1.6218810829071559e-21	-1.1431264204037976e-23	1.3046707509368093e-20	-1.52742556051392e-21	-1.0769156576717462e-23
3.204800e-07	0.9240525676492295	0.21320440308393462	-0.010865353392239763	1.6e-10	1.359799816943865e-20	-1.5687064803049236e-21	7.994725255461883e-23	1.2806079574520065e-20	-1.4773670890586185e-21	7.528738634875101e-23
4.806400e-07	0.911357966735692	0.20955243880069102	-0.003507126085841858	1.6e-10	1.341118656562944e-20	-1.5418409307131653e-21	2.580760653295894e-23	1.263015269383214e-20	-1.45205700653829e-21	2.4299302364192668e-23
6.408000e-07	0.8836356565853625	0.22970165938773995	0.004410452829660142	1.6e-10	1.3003231823588977e-20	-1.6900938020809436e-21	-3.244754894808218e-23	1.2245963847135327e-20	-1.5916781362508947e-21	-3.0564782133462274e-23
8.009600e-07	0.859200811737179	0.21806789910643923	0.009554768919057684	1.6e-10	1.2643666489049707e-20	-1.6044923800029623e-21	-7.030013092711262e-23	1.1907323286062355e-20	-1.5110665777965757e-21	-6.620973093248398e-23
9.611200e-07	0.8534884540861594	0.20158718654847432	-0.021034518758543442	1.6e-10	1.2559597965011933e-20	-1.4832258929693397e-21	1.5477425989280956e-22	1.1828165076870825e-20	-1.3968709892881247e-21	1.4574867135096712e-22
1.121280e-06	0.8269702269382232	0.20122807130648895	-0.026716944904331165	1.6e-10	1.2169369541679607e-20	-1.4805898437235702e-21	1.965776555271119e-22	1.1460656215965454e-20	-1.3943768010692267e-21	1.8513018990400712e-22
1.281440e-06	0.7998104913031027	0.22047134954694986	-0.022043218058654	1.6e-10	1.1769694743883872e-20	-1.6221854999912324e-21	1.6219656558860118e-22	1.1084262651832615e-20	-1.5277125058251912e-21	1.5273779948696357e-22
1.441600e-06	0.7762036546005747	0.24434648946640194	0.0013919777548611538	1.6e-10	1.142230600844004e-20	-1.7978542982242547e-21	-1.0233891233069192e-23	1.0757104556546597e-20	-1.693150423929359e-21	-9.65282937249073e-24
1.601760e-06	0.7733472073369697	0.2532670435964204	0.020735292443704527	1.6e-10	1.138028249899681e-20	-1.8634910506596277e-21	-1.5255832608608883e-22	1.0717508159362754e-20	-1.754962672834416e-21	-1.436884280268808e-22
1.761920e-06	0.7474723197638148	0.2095831344807311	0.03196878680849136	1.6e-10	1.0999516752468466e-20	-1.542075316150486e-21	-2.3520796452956343e-22	1.0358919202811986e-20	-1.452261829826095e-21	-2.2153261222259493e-22
1.922080e-06	0.7197992727251107	0.2237104356863779	0.05028854631421623	1.6e-10	1.0592293924899802e-20	-1.6460247721174484e-21	-3.700043983533037e-22	9.975406632992214e-21	-1.5501509232257975e-21	-3.4847280811297593e-22
2.082240e-06	0.7076515399299064	0.20423929347550082	0.06189168626897888	1.6e-10	1.041353259187768e-20	-1.5027573317664999e-21	-4.553737171839994e-22	9.80705602258214e-21	-1.4152318542493375e-21	-4.288784707455415e-22
2.242400e-06	0.6944248931987046	0.19642075698982997	0.033282796560419575	1.6e-10	1.0218894151174663e-20	-1.4452290305503429e-21	-2.448774948956164e-22	9.623753381801241e-21	-1.3610558006598158e-21	-2.306365810228084e-22
2.402560e-06	0.6706742467336584	0.19636065447488352	0.0380309806135166	1.6e-10	9.869378644367736e-21	-1.4447927645465677e-21	-2.7981125589931645e-22	9.294611997666034e-21	-1.3606338335564811e-21	-2.635404499251911e-22
2.562720e-06	0.6596834164893043	0.18385466531089367	0.05586108112559861	1.6e-10	9.707658751064423e-21	-1.3527774354996631e-21	-4.1100056393066686e-22	9.142278831254366e-21	-1.2739748447193974e-21	-3.8709162962163788e-22
2.722880e-06	0.6418798615220164	0.16610849065221783	0.04778914669499422	1.6e-10	9.445662909821662e-21	-1.2222030000696912e-21	-3.516138547964513e-22	8.895551611325269e-21	-1.1510076474791024e-21	-3.3115412487168567e-22
2.883040e-06	0.6449344772046748	0.17186833408000596	0.057369177010228686	1.6e-10	9.49061057568352e-21	-1.2645796028308068e-21	-4.2210162285362813e-22	8.937886973268524e-21	-1.1909223037531488e-21	-3.975372671765209e-22
3.043200e-06	0.6176037891979034	0.19302344732975663	0.05678726595325191	1.6e-10	9.088425644913892e-21	-1.4202366606208057e-21	-4.1782300348696103e-22	8.559119137684818e-21	-1.337510776782911e-21	-3.9350228877209e-22
3.203360e-06	0.6018826531086691	0.20164499796900626	0.0459676964324385	1.6e-10	8.857084816124934e-21	-1.4836755310737491e-21	-3.382079635452431e-22	8.341241233866006e-21	-1.3972491759648246e-21	-3.1853645077061258e-22
3.363520e-06	0.5919582921020119	0.16798478926067104	0.05991482231936114	1.6e-10	8.711040990896602e-21	-1.2360134350151222e-21	-4.408331537975887e-22	8.203704162660815e-21	-1.1640044775582226e-21	-4.1517573573309204e-22
3.523680e-06	0.5500667300243607	0.19544664041498708	0.044843509419327854	1.6e-10	8.09457862616411e-21	-1.4380705751352388e-21	-3.299418768823406e-22	7.62314779358309e-21	-1.3542976321010923e-21	-3.1074157624750373e-22
3.683840e-06	0.5438371264777733	0.1921182635753632	0.03689224295650392	1.6e-10	8.00290848221713e-21	-1.4135797519352826e-21	-2.7143700242834214e-22	7.536812074811278e-21	-1.331235477740287e-21	-2.5564577050945896e-22
3.844000e-06	0.509655506003375	0.22715578025024927	0.052066089393699805	1.6e-10	7.499896057979265e-21	-1.6713806721206205e-21	-3.8308580925706894e-22	7.063110797886017e-21	-1.5740194734819683e-21	-3.6078754682879944e-22
4.004160e-06	0.5239222403552373	0.20726493306456917	0.041483834139333126	1.6e-10	7.709832300464597e-21	-1.5250248410556865e-21	-3.0522633207915603e-22	7.26083473138015e-21	-1.4361924030560038e-21	-2.874574074063836e-22
4.164320e-06	0.49918937026712623	0.20740749208383713	0.041439683435662046	1.6e-10	7.34586741619788e-21	-1.5260701345897645e-21	-3.0489523516223825e-22	6.918076811300111e-21	-1.4371835865249163e-21	-2.8715723824715994e-22
4.324480e-06	0.4909888716015974	0.1995510671877635	0.03572442338761438	1.6e-10	7.225192923433015e-21	-1.4682693248342139e-21	-2.628432503917774e-22	6.804428549232928e-21	-1.3827392076610225e-21	-2.47554668909212e-22
4.484640e-06	0.5144115339702772	0.21087202304978023	0.03208715652551501	1.6e-10	7.569863319832065e-21	-1.5515658755912e-21	-2.3607713160939656e-22	7.129041723242583e-21	-1.4611863118259584e-21	-2.2235446976361743e-22
4.644800e-06	0.5049001929696281	0.19543482761795342	0.04454106901129079	1.6e-10	7.429909452300606e-21	-1.4379789197719233e-21	-3.277138548125398e-22	6.997217348331166e-21	-1.3542201523348804e-21	-3.08648390192443e-22
4.804960e-06	0.5367119601402546	0.17873732389020996	0.03134136133519011	1.6e-10	7.898040205611212e-21	-1.3151261001663502e-21	-2.3059495078174836e-22	7.438082993643284e-21	-1.2385142523512727e-21	-2.17181796652884e-22
4.965120e-06	0.5234079288696201	0.1709508008444333	0.03286128230132778	1.6e-10	7.702260075915052e-21	-1.2578339802217321e-21	-2.417762747891819e-22	7.253710614604914e-21	-1.1845594457913751e-21	-2.2771559687780155e-22
5.125280e-06	0.5323647582419058	0.1840555409837567	0.017925726275386872	1.6e-10	7.834066324914518e-21	-1.3542580169772294e-21	-1.318878952365499e-22	7.377838822859491e-21	-1.2753643938698013e-21	-1.2421842289295813e-22
5.285440e-06	0.5424117986112592	0.17957955000842776	0.018854235466280237	1.6e-10	7.981913121710316e-21	-1.3213215554312097e-21	-1.387181177748432e-22	7.51707821004014e-21	-1.2443516588833285e-21	-1.3065379097745865e-22
5.445600e-06	0.560265677653867	0.14428982146961375	0.02182700850208577	1.6e-10	8.244645440191216e-21	-1.061662853824257e-21	-1.6058643074082908e-22	7.764506610797588e-21	-9.998219081214362e-22	-1.5125744050215204e-22
5.605760e-06	0.539165503318629	0.16118952490332514	0.03129574835047661	1.6e-10	7.934139906023241e-21	-1.1860093451976571e-21	-2.3026079797026776e-22	7.472090929298776e-21	-1.1169234411352652e-21	-2.1686438385969027e-22
5.765920e-06	0.5360846820594506	0.14689283477027537	0.054882352781433524	1.6e-10	7.888814220602286e-21	-1.080818520359409e-21	-4.0380270444031e-22	7.429385368165912e-21	-1.0178560201607726e-21	-3.8030655569694364e-22
5.926080e-06	0.5503580230065804	0.15633982494308893	0.05397817447894264	1.6e-10	8.098856135580957e-21	-1.1503280255608021e-21	-3.9715521031685915e-22	7.627193057149325e-21	-1.0833167140463687e-21	-3.7403636223960504e-22
