#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.670470e-04	-0.9024722148734832	0.061830894878413756	0.015460827355965446	1.6e-10	-1.288598304858335e-20	-4.414237637419784e-22	-1.1037708958548395e-22	-1.2885985693765628e-20	-4.414310567023491e-22	-1.1038093079760103e-22
1.672072e-04	-0.8805660431660485	0.025259261924416167	0.031774477193755334	1.6e-10	-1.2573190081850289e-20	-1.803262519214578e-22	-2.268482279028096e-22	-1.2573202423022804e-20	-1.8033909517588402e-22	-2.268448717298265e-22
1.673674e-04	-0.873832246191933	0.05740834939078946	0.03729896024958568	1.6e-10	-1.2477040928470552e-20	-4.098447000017672e-22	-2.6628633776426284e-22	-1.2477054016225931e-20	-4.098626338424986e-22	-2.662883064536182e-22
1.675275e-04	-0.8804913134655673	0.05854237548741838	0.0385773795000631	1.6e-10	-1.2572126294278392e-20	-4.179516253899724e-22	-2.7541356554921633e-22	-1.2572132148767386e-20	-4.1794794405672954e-22	-2.754150372109383e-22
1.676877e-04	-0.8732526955036293	0.05893739760404712	0.03835043977746199	1.6e-10	-1.2468770164530766e-20	-4.207666310168443e-22	-2.7379219475598294e-22	-1.2468774506293352e-20	-4.2077327674905736e-22	-2.7379604049657524e-22
1.678478e-04	-0.8837211760139749	0.05425063957756225	0.053610610079997595	1.6e-10	-1.2618246980930677e-20	-3.873046202356939e-22	-3.8274129961282227e-22	-1.2618246896578191e-20	-3.8731523212227876e-22	-3.8273986675657025e-22
1.680080e-04	-0.8681413482312897	0.039035494427985054	0.02972988025584073	1.6e-10	-1.239578742311191e-20	-2.7868779319493156e-22	-2.1225203561602834e-22	-1.2395792108868434e-20	-2.786820214536008e-22	-2.122472077184348e-22
1.681682e-04	-0.8597839397935203	0.029339798854459958	0.03976243161386711	1.6e-10	-1.2276457550965831e-20	-2.094648243444692e-22	-2.8387405314989035e-22	-1.2276458822686319e-20	-2.094646267007736e-22	-2.838753622787406e-22
1.683283e-04	-0.8592554860663374	0.025927148406764505	0.04064777499235785	1.6e-10	-1.2268915374574454e-20	-1.8509869600597582e-22	-2.9019231628502923e-22	-1.2268909905259084e-20	-1.8510309381178785e-22	-2.901985085937207e-22
1.684885e-04	-0.8597957329739698	0.022552214316298353	0.03859027305674645	1.6e-10	-1.2276625391484879e-20	-1.6100017170352562e-22	-2.755037547440915e-22	-1.2276627761157946e-20	-1.610124912915675e-22	-2.755089493957455e-22
1.686486e-04	-0.8592693249307426	0.017689563757670772	0.04777037018312205	1.6e-10	-1.2269115094130002e-20	-1.2628886503613058e-22	-3.4104604518666734e-22	-1.2269105383267281e-20	-1.2629225413388677e-22	-3.4104503025101844e-22
1.688088e-04	-0.8544751977013584	0.010209673331037384	0.05160316214190306	1.6e-10	-1.2200667759046635e-20	-7.288380915267912e-23	-3.684089349726515e-22	-1.2200646456842568e-20	-7.289540573429362e-23	-3.6840880866934877e-22
1.689690e-04	-0.8444131195700726	0.022987481300240583	0.0661798715915932	1.6e-10	-1.2056992314826426e-20	-1.6410920540244865e-22	-4.724759246184161e-22	-1.2056978358536725e-20	-1.6411843410716423e-22	-4.724759278326447e-22
1.691291e-04	-0.848210930908017	0.04927682980486854	0.06064888810223235	1.6e-10	-1.2111218857446547e-20	-3.5179844971339567e-22	-4.329937057891627e-22	-1.2111206207600227e-20	-3.5180266763377725e-22	-4.329837854146461e-22
1.692893e-04	-0.8479107493059006	0.04964387400699206	0.08014595540856172	1.6e-10	-1.2106930798363433e-20	-3.544225960054491e-22	-5.721840966323205e-22	-1.2106921957181691e-20	-3.5441937611685687e-22	-5.721830230397853e-22
1.694494e-04	-0.8430586213061886	0.003184577486416923	0.04152532873210597	1.6e-10	-1.2037651344524377e-20	-2.2740225214414796e-23	-2.964651962683323e-22	-1.2037638817062281e-20	-2.2730887278064522e-23	-2.964558139199718e-22
1.696096e-04	-0.8132988857726062	0.011967087025142497	0.04570706694201081	1.6e-10	-1.1612728262169148e-20	-8.543866057535487e-23	-3.2632279417478635e-22	-1.161271083344912e-20	-8.543385353618938e-23	-3.263073265124051e-22
1.697698e-04	-0.8052032982969005	0.008061332886012686	0.06574198079447177	1.6e-10	-1.1497131833795286e-20	-5.755648606185902e-23	-4.693583960163681e-22	-1.1497120944746489e-20	-5.75475670354391e-23	-4.693410160855531e-22
1.699299e-04	-0.7947292818784589	0.01999858863143767	0.07099002645522946	1.6e-10	-1.1347571244294632e-20	-1.4277968175429159e-22	-5.068271436835135e-22	-1.1347574238550921e-20	-1.427709383379776e-22	-5.068066910180852e-22
1.700901e-04	-0.7879109588277128	0.03142301043207107	0.04320808058333547	1.6e-10	-1.125020667152923e-20	-2.243432412759669e-22	-3.0848347383676557e-22	-1.1250227433482133e-20	-2.243314268494813e-22	-3.08464773718213e-22
1.702502e-04	-0.7685392032996086	0.03469236083996481	0.038561162698595386	1.6e-10	-1.097361764704819e-20	-2.4767931356283005e-22	-2.753083970385576e-22	-1.0973615739139763e-20	-2.4767690050533776e-22	-2.752886541386877e-22
1.704104e-04	-0.7566203474678296	0.050385998604896926	0.07360683220385451	1.6e-10	-1.080343192463444e-20	-3.5972111564922897e-22	-5.25502689558528e-22	-1.0803433775107177e-20	-3.5971731147642737e-22	-5.254953069114845e-22
1.705706e-04	-0.7334368578084879	0.04956363069078949	0.06394105922890835	1.6e-10	-1.0472402773613033e-20	-3.5384672563424275e-22	-4.564944254738839e-22	-1.0472410221383232e-20	-3.5384948952258557e-22	-4.564904582902282e-22
1.707307e-04	-0.7145006645380337	0.06568039476927455	0.0711513353233155	1.6e-10	-1.0202014238045524e-20	-4.689081958464045e-22	-5.079750884334612e-22	-1.0202036423137295e-20	-4.689118577950737e-22	-5.079620009226181e-22
1.708909e-04	-0.6911748043835156	0.03507689912358883	0.09492366780402878	1.6e-10	-9.868957882499658e-21	-2.5041713898804423e-22	-6.7768651571121625e-22	-9.86897438860466e-21	-2.504297202731813e-22	-6.776847410412772e-22
