#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9751454473107808	0.08028838100250539	-0.19120826056007095	1.6e-10	1.1138921398892342e-19	-4.585596292304946e-21	1.0920704368866467e-20	1.1138921684231721e-19	-4.585609696992597e-21	1.0920691890028777e-20
1.603200e-07	-0.9843642862899203	-0.006763192055801415	0.01922299256437873	1.6e-10	-1.1244225951446592e-19	3.8626484211804817e-22	-1.0979158423089926e-21	-1.124422760907233e-19	3.8628314926419026e-22	-1.0978940908445607e-21
3.204800e-07	-0.9798287080958195	0.0018605618690230644	0.015787097520083147	1.6e-10	-1.1192417938311853e-19	-1.062638360593466e-22	-9.016934694888784e-22	-1.1192417336758765e-19	-1.0626499900305704e-22	-9.016399824693344e-22
4.806400e-07	-0.984826393700399	0.007306458924550154	-0.005428034751021493	1.6e-10	-1.1249504978061431e-19	-4.173150312546596e-22	3.100263390961523e-22	-1.1249505732067003e-19	-4.1728941581885453e-22	3.1000889179445696e-22
6.408000e-07	-0.9848844610324925	-0.011739572131276462	-0.0034604126238348843	1.6e-10	-1.1250169266692173e-19	6.704936000989228e-22	1.9762243761568398e-22	-1.125016803011208e-19	6.704978721142932e-22	1.976546450976656e-22
8.009600e-07	-0.9845643047370246	-0.011983852401501991	0.0013292930885095572	1.6e-10	-1.1246510793043784e-19	6.844307353922829e-22	-7.592947782036646e-23	-1.1246512321246674e-19	6.8446445859717955e-22	-7.59134240759626e-23
9.611200e-07	-0.97737284250494	-0.02057531026023523	-0.006412632190074085	1.6e-10	-1.116436360561148e-19	1.1751447404391054e-21	3.662715331769437e-22	-1.1164365794777813e-19	1.175138155625424e-21	3.6623259646649504e-22
1.121280e-06	-0.9872594711694699	-0.010222565804196174	0.022041966643590778	1.6e-10	-1.127729826508448e-19	5.838323394718604e-22	-1.2589205586802278e-21	-1.127729770999037e-19	5.838740655286281e-22	-1.258896016727195e-21
1.281440e-06	-0.9885652735585131	-0.010800093260361514	-0.01777532098479966	1.6e-10	-1.129221423781834e-19	6.168398290465305e-22	1.0151923271641175e-21	-1.129221365698658e-19	6.168365595644146e-22	1.015252530683239e-21
1.441600e-06	-0.9848425667034059	0.02402486801456624	-0.009028108566579192	1.6e-10	-1.1249690010045407e-19	-1.372176980251028e-21	5.15645562999233e-22	-1.1249690183050642e-19	-1.372143065482276e-21	5.156200113679831e-22
1.601760e-06	-0.9817272308385274	-0.0019021863629798336	-0.013722745017211987	1.6e-10	-1.1214103911679704e-19	1.0865146589943447e-22	7.837745615917932e-22	-1.121410437189733e-19	1.0863206623812265e-22	7.837513957733254e-22
1.761920e-06	-0.9830579598224148	-0.00010026020012398958	-0.0038439445633703675	1.6e-10	-1.1229304953223708e-19	5.724611252891633e-24	2.1954838891373517e-22	-1.1229304714616056e-19	5.727940874189299e-24	2.19538897888701e-22
1.922080e-06	-0.982196613571433	0.006880071798791313	-0.021205716354958524	1.6e-10	-1.1219466569751123e-19	-3.9294800568671e-22	1.2111400588065181e-21	-1.1219465073009934e-19	-3.9295096122745123e-22	1.2111530605199985e-21
2.082240e-06	-0.9866120025138864	0.004491797027352276	0.0011163533400313722	1.6e-10	-1.1269902243982348e-19	-2.5654663496126245e-22	-6.374575276476148e-23	-1.1269901881162942e-19	-2.565437433442973e-22	-6.377340245758993e-23
2.242400e-06	-0.9856513298070463	0.0020964001821607552	-0.003189685209189993	1.6e-10	-1.1258927807597813e-19	-1.1974844219054583e-22	1.8219517269308102e-22	-1.125892911380069e-19	-1.1971980507992524e-22	1.8215717579280566e-22
2.402560e-06	-0.988388901194165	-0.002582432454610372	0.006029940370469837	1.6e-10	-1.1290199219968916e-19	1.4749208834214006e-22	-3.443966133269636e-22	-1.129019933148536e-19	1.4749480370548925e-22	-3.4439327811347706e-22
2.562720e-06	-0.9864429923974095	-0.016023321268770256	-0.009973197981301229	1.6e-10	-1.1267972210598355e-19	9.151442942620195e-22	5.696132351067903e-22	-1.126797076658671e-19	9.151725985522446e-22	5.696083056718335e-22
2.722880e-06	-0.9843064520828376	-0.015282129748178785	-0.002897828298296879	1.6e-10	-1.1243566778795885e-19	8.728575923345534e-22	1.654823309029603e-22	-1.124356552099898e-19	8.727942458446837e-22	1.655316952782479e-22
2.883040e-06	-0.9839226016713187	-0.00597907270507518	0.0037847376666493198	1.6e-10	-1.1239181414585279e-19	3.4148873589752684e-22	-2.16157740862724e-22	-1.123918156851867e-19	3.4149062746697527e-22	-2.1616644297668275e-22
3.043200e-06	-0.9852579938427162	-0.0008603444915591846	0.022244423239590843	1.6e-10	-1.1254435232155597e-19	4.9141451949698454e-23	-1.2704617994705416e-21	-1.125443566884997e-19	4.9134244301386374e-23	-1.2704810496990349e-21
3.203360e-06	-0.985362558312902	-0.0037845952200400144	0.010254364331309074	1.6e-10	-1.1255629406498526e-19	2.1616230439910096e-22	-5.856295631369243e-22	-1.125563033901607e-19	2.1614560820693086e-22	-5.85709132812424e-22
3.363520e-06	-0.9851194920059914	-0.013420728756210419	-0.005689256322608731	1.6e-10	-1.1252852840710057e-19	7.66524386466349e-22	3.249248405804e-22	-1.1252853894157127e-19	7.66502764860568e-22	3.2494928691877477e-22
3.523680e-06	-0.9874944451214734	-0.008999508913132875	0.01684798749866531	1.6e-10	-1.1279981407387944e-19	5.140214046791796e-22	-9.622487878761981e-22	-1.12799827031439e-19	5.139772793113198e-22	-9.622683329567106e-22
3.683840e-06	-0.9828991714117358	0.009581693849757105	0.008998681065227263	1.6e-10	-1.1227491294169619e-19	-5.472676868007128e-22	-5.139361058386151e-22	-1.1227490747370858e-19	-5.472329984141732e-22	-5.139680147439056e-22
3.844000e-06	-0.9844996742154886	0.0032209261843389896	-0.002282478969955674	1.6e-10	-1.1245773046004164e-19	-1.8394588317425537e-22	1.3036044427670812e-22	-1.1245773541282566e-19	-1.8397506695379382e-22	1.3036326837566516e-22
4.004160e-06	-0.9872224540223634	0.010982252688389166	-0.01854737336245955	1.6e-10	-1.1276875471096002e-19	-6.272308320985723e-22	1.0593147331589513e-21	-1.1276874822764165e-19	-6.272533208421842e-22	1.0593203606714987e-21
4.164320e-06	-0.9863635283832789	-0.010006939415545368	-0.02371655006352842	1.6e-10	-1.126706387033044e-19	5.715370964583054e-22	1.354562391750805e-21	-1.1267063698864998e-19	5.7153867059105225e-22	1.354539016270165e-21
4.324480e-06	-0.9846946862383915	0.004100498964891896	-0.014275873231951758	1.6e-10	-1.124800097881368e-19	-2.3420240817811977e-22	8.153572267717119e-22	-1.1248000787170747e-19	-2.3419065448961893e-22	8.153516310435992e-22
4.484640e-06	-0.9850792699017555	-0.0018427790880917914	0.009415398141453207	1.6e-10	-1.1252394462237238e-19	1.0523244931690983e-22	-5.377227636843621e-22	-1.1252393372038954e-19	1.0526508954608633e-22	-5.377822451755324e-22
4.644800e-06	-0.979905967104279	-0.01286933191844021	0.017480039245847446	1.6e-10	-1.1193300741759369e-19	7.350310484110398e-22	-9.98357074228098e-22	-1.1193299566502078e-19	7.35010973380389e-22	-9.983582491669223e-22
4.804960e-06	-0.9817406838086618	0.0009895086417286913	-0.01318905528139927	1.6e-10	-1.1214258227460276e-19	-5.652786685852896e-23	7.532481468086506e-22	-1.1214257398121346e-19	-5.650203241059428e-23	7.533153346924941e-22
4.965120e-06	-0.980225582530308	-0.0143467838250097	-0.007139225947061173	1.6e-10	-1.119695051556638e-19	8.19396655357057e-22	4.0774249232995104e-22	-1.1196951618587538e-19	8.194121996621668e-22	4.077592141762889e-22
5.125280e-06	-0.9818137353379514	-0.02342036123684231	-0.0030502101044614822	1.6e-10	-1.1215092045781285e-19	1.337629009372788e-21	1.7421528830628267e-22	-1.1215092490302857e-19	1.3376392493087111e-21	1.742050529373061e-22
5.285440e-06	-0.9806590100902209	0.0037002014118161877	-0.00490640477177342	1.6e-10	-1.1201902578054627e-19	-2.1132371186916165e-22	2.8024528747510756e-22	-1.1201901495575273e-19	-2.1134403846616588e-22	2.8020503272076017e-22
5.445600e-06	-0.978860035861304	-0.004710020436409746	-0.013468518226355659	1.6e-10	-1.118135254040435e-19	2.6901742860254587e-22	7.692171658727338e-22	-1.1181352776437362e-19	2.6900024113901953e-22	7.692688955990802e-22
5.605760e-06	-0.9818478819999669	0.002162711546496126	0.01799848428408284	1.6e-10	-1.121548292167712e-19	-1.2350671451765906e-22	-1.0279815877074329e-21	-1.1215481717516468e-19	-1.235361697592899e-22	-1.0279548347492305e-21
5.765920e-06	-0.9772623032581632	-0.025071089064297516	0.004287738270000676	1.6e-10	-1.116310251737786e-19	1.4319566880293092e-21	-2.4489727773250136e-22	-1.1163101540772347e-19	1.4318714194703106e-21	-2.448838144273382e-22
5.926080e-06	-0.9752975723071283	5.0112193630563166e-05	-0.0020847002689501457	1.6e-10	-1.114065888714978e-19	-2.8753295858441233e-24	1.1910830570549219e-22	-1.114065959219967e-19	-2.8489024791592143e-24	1.1902348004732518e-22
6.086240e-06	-0.9798609057813628	0.007055678162347421	0.00773001816741943	1.6e-10	-1.1192785891453248e-19	-4.0301373916874175e-22	-4.415008165885068e-22	-1.119278496107401e-19	-4.029444455400018e-22	-4.414860854365787e-22
6.246400e-06	-0.9740770114910251	0.010370885800131522	0.038289568886789194	1.6e-10	-1.1126716423828136e-19	-5.922690311883709e-22	-2.1868657981885006e-21	-1.1126717535917175e-19	-5.923797157823915e-22	-2.1868869050362607e-21
6.406560e-06	-0.978051807423583	-0.014559168551589475	0.009823794180346712	1.6e-10	-1.1172120991328818e-19	8.315376790873706e-22	-5.610718559138607e-22	-1.1172119811906078e-19	8.315315242577043e-22	-5.610835417578633e-22
6.566720e-06	-0.9745142841649129	0.007073164932629556	0.022699106207281754	1.6e-10	-1.1131713152572136e-19	-4.039765338039063e-22	-1.2963971508918297e-21	-1.1131710590782178e-19	-4.0397913583951064e-22	-1.2964833666844211e-21
6.726880e-06	-0.9708605952265016	-0.018755869442716046	0.0044970588012121695	1.6e-10	-1.108997691394753e-19	1.0712353101467754e-21	-2.568484952183183e-22	-1.1089975887674675e-19	1.071215938412264e-21	-2.5684292732452224e-22
6.887040e-06	-0.9742221432439516	0.003605582472650444	0.0026424115336492037	1.6e-10	-1.1128375737297605e-19	-2.0592296534417703e-22	-1.508897619322867e-22	-1.1128373853363841e-19	-2.0593662281524462e-22	-1.5094843867386586e-22
7.047200e-06	-0.9758262248194121	0.00685454247136948	0.025315320263032168	1.6e-10	-1.1146698436483714e-19	-3.914962108163949e-22	-1.44588198551928e-21	-1.1146697459385201e-19	-3.914865841444585e-22	-1.4458442385924682e-21
7.207360e-06	-0.9709179778637049	0.009451653916003135	-0.016181186422564723	1.6e-10	-1.1090630951510373e-19	-5.39779618835722e-22	9.24176867286422e-22	-1.109063279437497e-19	-5.398668244137493e-22	9.241726927831348e-22
7.367520e-06	-0.9682358207339921	0.014503495461691664	0.015207164522656254	1.6e-10	-1.1059993361929707e-19	-8.283437603969797e-22	-8.68532280802277e-22	-1.1059994729336544e-19	-8.283659990987454e-22	-8.68556405001271e-22
7.527680e-06	-0.964928874908116	0.017302492472694716	-0.02336841386673678	1.6e-10	-1.1022218785006719e-19	-9.882559046689718e-22	1.3347008381858623e-21	-1.1022219940365405e-19	-9.881785517859227e-22	1.3346335609577388e-21
7.687840e-06	-0.9737958565139607	-0.007342009389321162	0.012348858336482946	1.6e-10	-1.1123505976005367e-19	4.1935644652270445e-22	-7.052875393023806e-22	-1.1123504812215083e-19	4.193088710514378e-22	-7.053016655089241e-22
7.848000e-06	-0.9564912760775232	-0.01774836770039022	-0.006256883759951433	1.6e-10	-1.0925838196542274e-19	1.0137415188196986e-21	3.573842306777587e-22	-1.0925837999610186e-19	1.0136245091900745e-21	3.5732902114455436e-22
8.008160e-06	-0.958916507899707	0.023700415282465925	0.013946645279549849	1.6e-10	-1.095353753033352e-19	-1.353695889041089e-21	-7.965646280299198e-22	-1.095354469178182e-19	-1.3535624707360108e-21	-7.965370771779283e-22
8.168320e-06	-0.9509925453156637	-0.040551609289052395	-7.064018098509029e-05	1.6e-10	-1.0863028097481513e-19	2.3160251308779023e-21	4.0461613625224834e-24	-1.0863025955499255e-19	2.31611662261271e-21	4.0229489040086656e-24
8.328480e-06	-0.9496867029348878	-0.031691088357811745	-0.03554213845595446	1.6e-10	-1.084811030965086e-19	1.8100538313595066e-21	2.0299697581361142e-21	-1.084811090993306e-19	1.809965600037566e-21	2.029948613255911e-21
8.488640e-06	-0.9444045236741926	0.01659052301867266	0.0021686050625341737	1.6e-10	-1.0787772742133032e-19	-9.475660820640802e-22	-1.2387283545793163e-22	-1.0787773596564247e-19	-9.47541306755849e-22	-1.2384325410612973e-22
8.648800e-06	-0.9538182085243566	0.000736826113315431	-0.022721804387595357	1.6e-10	-1.089530482918193e-19	-4.2076202102967243e-23	1.2977464590073966e-21	-1.0895303369754828e-19	-4.209019894765943e-23	1.2977268320095973e-21
8.808960e-06	-0.9282642107317296	-0.030791333616640923	0.014331112555776682	1.6e-10	-1.0603404156156411e-19	1.7586731977044175e-21	-8.18464591927167e-22	-1.0603406051835058e-19	1.7585687731194387e-21	-8.18554160779629e-22
8.969120e-06	-0.9233942809937358	-0.016129005797631515	0.023561777853546843	1.6e-10	-1.0547776913571216e-19	9.211737473678749e-22	-1.3457509945320763e-21	-1.0547776526803449e-19	9.212153079883686e-22	-1.3456710446556815e-21
9.129280e-06	-0.9121762812782469	-0.03657918506375469	-0.0021440974113593626	1.6e-10	-1.041963309694797e-19	2.0891719290753275e-21	1.224348579118403e-22	-1.04196377159774e-19	2.0892065215871316e-21	1.2248176643226076e-22
9.289440e-06	-0.8927322350823768	-0.05287853849801592	0.02631806515610895	1.6e-10	-1.0197528269168222e-19	3.0201308737441543e-21	-1.5031795410095787e-21	-1.0197530440374128e-19	3.0200951549947094e-21	-1.5030885376098056e-21
9.449600e-06	-0.8617955805238516	0.013024922542417043	-0.04556681125063077	1.6e-10	-9.844146124663234e-20	-7.439708121108672e-22	2.6025056218737994e-21	-9.844144238391255e-20	-7.438440641975992e-22	2.6025141716306737e-21
9.609760e-06	-0.774770248663918	-0.06335659201937084	0.07789728126263333	1.6e-10	-8.850063663103996e-20	3.618530238107121e-21	-4.449064227636818e-21	-8.850075401256596e-20	3.618586125142176e-21	-4.4490104816156645e-21
9.769920e-06	-0.741700985287724	0.0704984080735456	-0.09816848786513804	1.6e-10	-8.472319442664994e-20	-4.026458998493831e-21	5.606816587935543e-21	-8.472330414683556e-20	-4.026454942171188e-21	5.606803774093271e-21
9.930080e-06	-0.4485373005568083	0.045275280414466136	-0.014237495057357162	1.6e-10	-5.123557295295294e-20	-2.5858278617650945e-21	8.132414905545721e-22	-5.123574171938871e-20	-2.5858908581216887e-21	8.130834948311421e-22
1.009024e-05	0.21380019609020598	0.07107476740488883	-0.06570596822011686	1.6e-10	2.4422187206221522e-20	-4.059412966068042e-21	3.752771608162288e-21	2.4421882498194935e-20	-4.0593375261845764e-21	3.752710032507248e-21
1.025040e-05	0.6834985138775154	-0.02171539915774442	0.008425497512418353	1.6e-10	7.807506815543247e-20	1.2401263468510462e-21	-4.811047973694913e-22	7.807469065007491e-20	1.2403869775531421e-21	-4.813255362530476e-22
1.041056e-05	0.8221728594208407	0.019908787729881253	0.05061197667097389	1.6e-10	9.391531827305025e-20	-1.1370820474241063e-21	-2.8906693282217527e-21	9.391551249877313e-20	-1.137065106077626e-21	-2.89065117785589e-21
1.057072e-05	0.8622366586107445	0.009930510240900655	-0.008286242852743469	1.6e-10	9.849183898056533e-20	-5.671527988164538e-22	4.732409676453849e-22	9.849183185635973e-20	-5.67192588946079e-22	4.732825389025939e-22
1.073088e-05	0.8953299641806901	0.019025631412481932	-0.050220152061758346	1.6e-10	1.0227201444629793e-19	-1.0865611895419471e-21	2.8683239135488386e-21	1.0227204105455147e-19	-1.0867045137686672e-21	2.868239131630995e-21
1.089104e-05	0.9085146658189328	0.00725859562188677	0.02896501902466568	1.6e-10	1.0377816758202562e-19	-4.146029451210293e-22	-1.6542654544339164e-21	1.037780202631435e-19	-4.145341574506802e-22	-1.6543596864275487e-21
1.105120e-05	0.9179261783041726	0.014845921638498889	0.03899721237251022	1.6e-10	1.0485315050361278e-19	-8.479625454312819e-22	-2.2273127673776212e-21	1.0485315965228928e-19	-8.478619769686136e-22	-2.2272728552570345e-21
1.121136e-05	0.9299357484624531	-0.01128364538896739	0.004769367075909367	1.6e-10	1.0622499939108486e-19	6.444210305787907e-22	-2.724341771780489e-22	1.0622497654546031e-19	6.444907001335028e-22	-2.723625576908e-22
1.137152e-05	0.9435995962739361	-0.012868372689786172	0.03473460745157262	1.6e-10	1.0778578858683939e-19	7.349418607263602e-22	-1.9838855290849285e-21	1.0778578380835068e-19	7.349905917199716e-22	-1.9837899428063233e-21
1.153168e-05	0.9447000382409957	0.011292871688801059	-0.006286437717853268	1.6e-10	1.0791148418791297e-19	-6.449251847570865e-22	3.5899537719172357e-22	1.0791149145704092e-19	-6.450404506763904e-22	3.5909377111062837e-22
1.169184e-05	0.9551954436442237	-0.008016249299002838	-0.0314785840142566	1.6e-10	1.091103588635095e-19	4.578478276652633e-22	1.7978461614824242e-21	1.0911036160377086e-19	4.578347737880874e-22	1.797899256734111e-21
1.185200e-05	0.9564596098938853	0.01667740238286842	0.01158282671462501	1.6e-10	1.0925474249786392e-19	-9.525513820025475e-22	-6.615169276958202e-22	1.0925478511440958e-19	-9.524800907539098e-22	-6.615697810507896e-22
1.201216e-05	0.9576928628440393	-0.010375199691988505	-0.0008352569890300323	1.6e-10	1.0939565694202134e-19	5.925445906137842e-22	4.770161662447602e-23	1.0939561546764993e-19	5.925969256140028e-22	4.770837583266286e-23
1.217232e-05	0.9695402002158207	0.004764121209923779	-0.0022078133106602903	1.6e-10	1.1074894393379738e-19	-2.721013938334392e-22	1.260998120769066e-22	1.107489311040606e-19	-2.7209611502829045e-22	1.2609496884681312e-22
1.233248e-05	0.9639884787766576	0.005470632474732065	-0.024272580190955666	1.6e-10	1.1011476056499038e-19	-3.1244402019619345e-22	1.3863332684186961e-21	1.101147869689853e-19	-3.124570764400493e-22	1.386282519976484e-21
1.249264e-05	0.9647962814877757	-0.005653987884716698	-0.022349298942026585	1.6e-10	1.1020705901801892e-19	3.2291698889784603e-22	1.2764470113104496e-21	1.1020703639084396e-19	3.2292848649657578e-22	1.2764756139171247e-21
1.265280e-05	0.9698106402900852	0.008995989066149408	-0.024507638169245147	1.6e-10	1.1077983402951412e-19	-5.137628561753273e-22	1.399723045455449e-21	1.107798248328839e-19	-5.138337623094587e-22	1.39974301860291e-21
1.281296e-05	0.9668432798795322	0.01032638158496047	0.006516834389801265	1.6e-10	1.1044088337974744e-19	-5.897576784580504e-22	-3.722443877881419e-22	1.1044086235925745e-19	-5.898074274815816e-22	-3.7216258632020173e-22
1.297312e-05	0.9750107205446171	-0.011709363645517406	-0.0053773387844774055	1.6e-10	1.1137382314881183e-19	6.687431674396787e-22	3.0704944609136384e-22	1.1137382846122814e-19	6.687976398781695e-22	3.0719486986956238e-22
1.313328e-05	0.9717332132634398	-0.0027789095071166585	-0.0027329546491788436	1.6e-10	1.1099943803746432e-19	1.5868530464857424e-22	1.560999871179897e-22	1.1099944534449718e-19	1.5874482952202658e-22	1.5608080034665983e-22
1.329344e-05	0.9780603848669163	-0.010169095298081361	0.0018270450294720312	1.6e-10	1.1172218297690519e-19	5.807983768608576e-22	-1.0440055779645158e-22	1.1172218462936904e-19	5.808001829464199e-22	-1.0429970430706844e-22
1.345360e-05	0.9733922589982511	0.015744150838729643	0.021821804805262593	1.6e-10	1.1118896175295498e-19	-8.992665483573068e-22	-1.2463158432622104e-21	1.111889416057226e-19	-8.99161177482637e-22	-1.2463520183641671e-21
